# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       34.254      383.020
       0.001        0.000       34.254      383.277
       0.002        0.000       34.770      383.664
       0.002        0.000       35.027      383.793
       0.003        0.000       35.027      383.922
       0.003        0.000       35.285      384.180
       0.004        0.000       35.543      384.438
       0.004     2083.800       35.543      384.574
       0.004        0.000       35.801      384.832
       0.005        0.000       36.059      385.090
       0.006        0.000       36.316      385.219
       0.006        0.000       36.832      385.734
       0.007        0.000       36.832      385.863
       0.007        0.000       37.090      385.992
       0.008        0.000       37.090      386.129
       0.008        0.000       37.348      386.387
       0.009        0.000       37.605      386.516
       0.009        0.000       37.863      386.773
       0.009     1109.000       38.121      387.160
       0.010        0.000       38.121      387.289
       0.011        0.000       38.637      387.676
       0.011        0.000       38.637      387.805
       0.012        0.000       38.895      387.934
       0.012        0.000       39.152      388.062
       0.013        0.000       39.152      388.195
       0.013        0.000       39.410      388.453
       0.014        0.000       39.668      388.582
       0.014        0.000       39.926      388.973
       0.015        0.000       40.184      389.234
       0.016        0.000       40.184      389.363
       0.016        0.000       40.699      389.750
       0.016        0.000       40.699      389.879
       0.017        0.000       40.957      390.008
       0.017        0.000       40.957      390.266
       0.018        0.000       41.215      390.395
       0.018     2140.400       41.473      390.523
       0.019        0.000       41.730      390.781
       0.019        0.000       41.988      391.062
       0.020        0.000       42.246      391.328
       0.021        0.000       42.246      391.586
       0.021        0.000       42.762      391.844
       0.022        0.000       42.762      391.973
       0.022        0.000       42.762      392.102
       0.022        0.000       43.020      392.359
       0.023        0.000       43.277      392.488
       0.023        0.000       43.535      392.617
       0.024        0.000       43.535      392.875
       0.024        0.000       44.051      393.391
       0.026     2163.600       44.051      393.391
       0.026        0.000       44.309      393.777
       0.026        0.000       44.566      393.906
       0.027        0.000       44.824      394.035
       0.027        0.000       44.824      394.293
       0.028        0.000       45.082      394.422
       0.028        0.000       45.340      394.551
       0.029        0.000       45.340      394.680
       0.029        0.000       45.598      394.938
       0.030        0.000       45.855      395.195
       0.031        0.000       46.113      395.586
       0.032        0.000       46.371      395.844
       0.032        0.000       46.629      396.102
       0.032        0.000       46.629      396.102
       0.033        0.000       46.887      396.359
       0.033        0.000       47.145      396.488
       0.034        0.000       47.145      396.617
       0.034        0.000       47.402      396.875
       0.035        0.000       47.402      397.004
       0.035        0.000       47.918      397.262
       0.036      776.900       48.176      397.648
       0.037        0.000       48.176      397.777
       0.037        0.000       48.691      398.164
