# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       35.664      524.480
       0.001        0.000       35.664      524.480
       0.001        0.000       35.664      524.480
       0.002        0.000       35.664      524.480
       0.002       94.800       36.695      525.781
       0.013        0.000       36.695      525.781
       0.013        0.000       36.695      525.781
       0.014        0.000       36.695      525.781
       0.014        0.000       36.695      525.781
       0.015        0.000       36.695      525.781
       0.015        0.000       36.695      525.781
       0.016        0.000       36.695      525.781
       0.016        0.000       36.695      525.781
       0.017        0.000       36.695      525.781
       0.017        0.000       36.695      525.781
       0.018        0.000       36.695      525.781
       0.018       96.900       37.984      527.074
       0.028        0.000       37.984      527.074
       0.029        0.000       37.984      527.074
       0.029        0.000       37.984      527.074
       0.030        0.000       37.984      527.074
       0.030        0.000       37.984      527.074
       0.031        0.000       37.984      527.074
       0.031        0.000       37.984      527.074
       0.032        0.000       37.984      527.074
       0.032        0.000       37.984      527.074
       0.033        0.000       37.984      527.074
       0.033        0.000       37.984      527.074
       0.034        0.000       37.984      527.074
       0.034       98.100       39.047      528.375
       0.044        0.000       39.047      528.375
       0.045        0.000       39.047      528.375
       0.045        0.000       39.047      528.375
       0.046        0.000       39.047      528.375
       0.046        0.000       39.609      528.758
       0.051        0.000       39.609      528.758
       0.051        0.000       39.609      528.758
       0.051        0.000       39.609      528.758
       0.052        0.000       39.609      528.758
       0.052        0.000       39.609      528.758
       0.053        0.000       39.609      528.758
       0.053        0.000       39.609      528.758
       0.054        0.000       39.609      528.758
       0.054        0.000       39.609      528.758
       0.055        0.000       39.609      528.758
       0.055        0.000       39.609      528.758
       0.056        0.000       39.609      528.758
       0.056        0.000       39.609      528.758
       0.057        0.000       39.609      528.758
       0.057        0.000       39.609      528.758
       0.058        0.000       39.609      528.758
       0.058     2161.200       41.152      530.312
       0.072        0.000       41.152      530.312
       0.072        0.000       41.152      530.312
       0.073        0.000       41.152      530.312
       0.073        0.000       41.152      530.312
       0.074        0.000       41.152      530.312
       0.074        0.000       41.152      530.312
       0.075        0.000       41.152      530.312
       0.075        0.000       41.152      530.312
       0.076        0.000       41.152      530.312
       0.076        0.000       41.152      530.312
       0.077        0.000       41.152      530.312
       0.077        0.000       41.152      530.312
       0.078        0.000       41.152      530.312
       0.078      168.700       42.184      531.480
       0.090        0.000       42.184      531.480
       0.091        0.000       42.184      531.480
       0.091        0.000       42.184      531.480
       0.092        0.000       42.184      531.738
       0.092        0.000       42.441      531.867
       0.093        0.000       42.441      531.996
       0.094        0.000       42.699      532.125
       0.095      423.100       43.215      532.777
       0.097        0.000       43.473      533.043
       0.099        0.000       43.730      533.172
       0.099        0.000       43.730      533.301
       0.100        0.000       43.988      533.434
       0.101        0.000       43.988      533.691
       0.102        0.000       44.246      533.820
       0.102      513.500       44.762      534.340
       0.104        0.000       44.762      534.473
