# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       25.461      515.023
       0.001        0.000       25.461      515.023
       0.002        0.000       25.461      515.023
       0.003        0.000       25.461      515.023
       0.003        0.000       25.461      515.152
       0.004        0.000       25.461      515.152
       0.005        0.000       25.719      515.281
       0.006        0.000       25.719      515.281
       0.007        0.000       25.719      515.281
       0.008        0.000       25.719      579.410
       0.008        0.000       25.719      579.410
       0.009        0.000       25.719      579.410
       0.010     1316.800       25.719      579.410
       0.011        0.000       25.719      579.539
       0.011        0.000       25.719      579.539
       0.012        0.000       25.719      579.539
       0.013        0.000       25.977      579.668
       0.014        0.000       25.977      579.668
       0.014        0.000       25.977      579.668
       0.015        0.000       25.977      579.668
       0.016        0.000       25.977      579.668
       0.017        0.000       25.977      579.668
       0.018        0.000       25.977      579.668
       0.018        0.000       25.977      579.797
       0.019        0.000       25.977      579.797
       0.020        0.000       25.977      579.797
       0.021        0.000       25.977      579.797
       0.022        0.000       25.977      579.797
       0.022        0.000       25.977      579.797
       0.023        0.000       26.234      579.797
       0.024        0.000       26.234      579.797
       0.025        0.000       26.234      579.797
       0.026        0.000       26.234      579.797
       0.026        0.000       26.234      579.797
       0.027        0.000       26.234      579.797
       0.028        0.000       26.234      579.797
       0.029        0.000       26.234      579.797
       0.029        0.000       26.234      579.797
       0.030        0.000       26.234      579.930
       0.031        0.000       26.234      579.930
       0.032        0.000       26.234      579.930
       0.032        0.000       26.234      579.930
       0.033     1441.500       26.234      579.930
       0.034        0.000       26.234      580.059
       0.034        0.000       26.492      580.059
       0.036        0.000       26.492      580.059
       0.036        0.000       26.750      580.445
       0.039        0.000       26.750      580.445
       0.040        0.000       26.750      580.445
       0.040        0.000       26.750      580.445
       0.041        0.000       26.750      580.445
       0.042        0.000       26.750      580.445
       0.043        0.000       27.266      580.965
       0.046        0.000       27.266      580.965
       0.047        0.000       27.266      580.965
       0.048        0.000       27.266      580.965
       0.048        0.000       27.266      580.965
       0.049        0.000       27.266      580.965
       0.049        0.000       27.266      580.965
       0.050        0.000       27.266      580.965
       0.051        0.000       28.039      581.871
       0.058        0.000       28.039      581.871
       0.059        0.000       28.039      581.871
       0.060        0.000       28.039      581.871
       0.061        0.000       28.039      581.871
       0.062        0.000       28.039      581.871
       0.062        0.000       28.039      581.871
       0.063        0.000       28.039      581.871
       0.064        0.000       28.039      581.871
       0.065     1504.400       28.039      581.871
       0.065        0.000       28.039      581.871
       0.066        0.000       28.039      581.871
       0.067        0.000       28.812      582.773
       0.073        0.000       28.812      582.773
       0.073        0.000       28.812      582.773
       0.074        0.000       28.812      582.773
       0.075      227.900       29.586      583.426
       0.079        0.000       29.586      583.426
       0.080        0.000       29.586      583.426
       0.081        0.000       29.586      583.426
       0.081        0.000       29.586      583.426
       0.082        0.000       29.586      583.426
       0.083        0.000       29.844      583.691
       0.085      191.200       30.617      584.469
       0.090        0.000       30.617      584.730
       0.092        0.000       30.617      584.730
       0.093        0.000       30.617      584.730
       0.093        0.000       30.617      584.730
       0.094        0.000       30.617      584.730
       0.095        0.000       30.617      584.730
       0.095        0.000       30.617      584.730
       0.096        0.000       30.617      584.730
       0.097        0.000       30.617      584.730
       0.097        0.000       30.617      584.730
       0.098        0.000       30.617      584.730
