# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       34.891      587.703
       0.001        0.000       34.891      587.703
       0.001        0.000       34.891      587.703
       0.002        0.000       34.891      587.703
       0.002        0.000       34.891      587.703
       0.003        0.000       34.891      587.703
       0.003        0.000       34.891      587.703
       0.003        0.000       34.891      587.703
       0.004        0.000       34.891      587.703
       0.004        0.000       34.891      587.703
       0.005        0.000       34.891      587.703
       0.005        0.000       34.891      587.703
       0.006        0.000       34.891      587.703
       0.006        0.000       34.891      587.703
       0.006     1418.600       34.891      587.703
       0.007      113.900       36.180      588.992
       0.016        0.000       36.180      588.992
       0.016        0.000       36.180      588.992
       0.017        0.000       36.180      588.992
       0.017        0.000       36.438      589.254
       0.020        0.000       36.438      589.254
       0.021      217.300       36.695      589.641
       0.026        0.000       36.695      589.641
       0.026        0.000       36.695      589.641
       0.027        0.000       37.469      590.293
       0.033        0.000       37.469      590.293
       0.034        0.000       37.469      590.293
       0.034        0.000       37.469      590.293
       0.035        0.000       37.469      590.293
       0.035        0.000       37.469      590.293
       0.036        0.000       37.469      590.293
       0.036        0.000       37.469      590.293
       0.037        0.000       37.469      590.293
       0.037        0.000       37.469      590.293
       0.037        0.000       37.469      590.293
       0.038        0.000       37.469      590.293
       0.038        0.000       37.469      590.293
       0.039      190.200       38.242      591.328
       0.049        0.000       38.500      591.457
       0.052        0.000       38.500      591.457
       0.053        0.000       38.500      591.457
       0.053        0.000       38.500      591.457
       0.054        0.000       38.500      591.457
       0.054        0.000       38.500      591.457
       0.055        0.000       38.500      591.457
       0.055        0.000       38.500      591.457
       0.056        0.000       38.500      591.457
       0.056        0.000       38.500      591.457
       0.056        0.000       38.500      591.457
       0.057        0.000       38.500      591.457
       0.057        0.000       38.500      591.457
       0.058        0.000       38.500      591.457
       0.058        0.000       38.500      591.457
       0.059      144.100       39.273      592.367
       0.066        0.000       39.531      592.625
       0.069        0.000       39.531      592.625
       0.069      235.500       39.789      593.016
       0.074        0.000       39.789      593.016
       0.074        0.000       39.789      593.016
       0.075        0.000       39.789      593.016
       0.075        0.000       39.789      593.016
       0.076        0.000       39.789      593.016
       0.076        0.000       39.789      593.016
       0.076        0.000       39.789      593.016
       0.077        0.000       39.789      593.016
       0.077        0.000       39.789      593.016
       0.078        0.000       39.789      593.016
       0.078        0.000       39.789      593.016
       0.079        0.000       39.789      593.016
       0.079        0.000       39.789      593.016
       0.079        0.000       39.789      593.016
       0.080        0.000       39.789      593.016
       0.080        0.000       39.789      593.016
       0.081        0.000       39.789      593.016
       0.081        0.000       39.789      593.016
       0.082        0.000       39.789      593.016
       0.082        0.000       39.789      593.016
       0.082        0.000       39.789      593.016
       0.083        0.000       39.789      593.016
       0.084        0.000       40.305      593.535
       0.086     1610.800       40.562      593.668
       0.087        0.000       40.562      593.797
       0.088        0.000       40.562      593.797
       0.089        0.000       40.562      593.797
       0.090        0.000       40.562      593.926
       0.090        0.000       40.820      593.926
       0.091        0.000       40.820      594.059
       0.091        0.000       40.820      594.059
       0.092        0.000       41.078      594.188
       0.092        0.000       41.078      594.188
       0.092        0.000       41.078      594.316
       0.093        0.000       41.336      594.445
       0.093        0.000       41.336      594.445
       0.094        0.000       41.336      594.574
