# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       33.234      331.887
       0.001        0.000       33.234      332.148
       0.002        0.000       33.492      332.277
       0.002        0.000       33.750      332.406
       0.003        0.000       33.750      332.535
       0.004        0.000       34.008      332.664
       0.004      635.300       34.266      333.188
       0.006        0.000       34.266      333.188
       0.007        0.000       34.523      333.316
       0.007        0.000       34.523      333.445
       0.008        0.000       34.781      333.574
       0.008        0.000       34.781      333.703
       0.009        0.000       35.039      333.961
       0.010        0.000       35.039      334.090
       0.011        0.000       35.555      334.484
       0.012     1398.700       35.555      334.613
       0.013        0.000       35.812      334.742
       0.014        0.000       35.812      334.871
       0.014        0.000       36.070      335.000
       0.015        0.000       36.070      335.129
       0.015        0.000       36.328      335.258
       0.016        0.000       36.480      335.383
       0.017        0.000       36.734      335.902
       0.018        0.000       36.734      335.902
       0.019        0.000       36.992      336.035
       0.020        0.000       36.992      336.168
       0.020        0.000       37.250      336.297
       0.021        0.000       37.250      336.426
       0.021        0.000       37.508      336.555
       0.022        0.000       37.508      336.684
       0.023      549.300       38.023      401.199
       0.025        0.000       38.023      401.328
       0.025        0.000       38.281      401.457
       0.026        0.000       38.281      401.586
       0.027        0.000       38.539      401.715
       0.027        0.000       38.797      401.844
       0.028        0.000       38.797      401.973
       0.029        0.000       39.055      402.230
       0.030      469.600       39.312      402.754
       0.032        0.000       39.570      402.883
       0.034        0.000       39.828      403.012
       0.034        0.000       39.828      403.270
       0.035        0.000       40.086      403.398
       0.036        0.000       40.344      403.527
       0.037      469.200       40.859      404.176
       0.039        0.000       41.117      404.434
       0.041        0.000       41.117      404.562
       0.041        0.000       41.375      404.691
       0.042        0.000       41.375      404.820
       0.042        0.000       41.633      404.949
       0.043        0.000       41.633      405.078
       0.044      410.600       42.148      405.734
       0.046        0.000       42.406      405.734
       0.047        0.000       42.445      405.859
       0.047        0.000       42.445      405.988
       0.048        0.000       42.953      406.383
       0.050        0.000       42.953      406.512
       0.051        0.000       43.211      406.641
       0.051      413.700       43.727      407.293
       0.055        0.000       43.727      407.426
       0.056        0.000       43.984      407.555
       0.056        0.000       43.984      407.684
       0.057        0.000       44.242      407.812
       0.058        0.000       44.242      407.941
       0.059      733.900       44.500      408.199
       0.060        0.000       45.016      408.844
       0.062        0.000       45.273      408.973
