# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       32.418      409.496
       0.002        0.000       32.934      410.012
       0.003        0.000       33.449      412.891
       0.006        0.000       33.707      412.891
       0.007        0.000       34.223      413.293
       0.009      793.100       34.738      416.035
       0.011        0.000       35.254      416.168
       0.013        0.000       35.770      416.684
       0.014        0.000       36.285      419.348
       0.017        0.000       36.543      419.480
       0.019      726.900       37.059      419.867
       0.020        0.000       37.574      422.688
       0.023        0.000       37.832      422.816
       0.024      382.400       38.863      423.867
       0.028        0.000       39.121      427.129
       0.030        0.000       39.637      427.516
       0.032      476.300       39.895      427.910
       0.034        0.000       40.152      428.043
       0.035        0.000       40.152      428.043
       0.036        0.000       40.152      428.176
       0.038        0.000       40.152      428.176
       0.039        0.000       40.152      429.547
       0.040        0.000       40.410      430.488
       0.041        0.000       40.410      431.566
       0.042        0.000       40.668      431.566
       0.044        0.000       40.668      431.566
       0.045      888.600       40.926      431.840
       0.046        0.000       41.184      432.109
       0.047        0.000       41.184      432.109
       0.048        0.000       41.441      432.109
       0.049        0.000       41.441      432.242
       0.050        0.000       41.441      432.242
       0.052        0.000       41.441      432.371
       0.053        0.000       41.957      435.988
       0.055        0.000       42.215      435.988
       0.056        0.000       42.473      436.262
       0.057        0.000       42.988      436.781
       0.058      883.000       42.988      436.910
       0.059        0.000       42.988      436.910
       0.060        0.000       42.988      436.910
       0.062        0.000       42.988      437.039
       0.063        0.000       43.246      438.395
       0.064        0.000       43.246      438.395
       0.065      952.300       43.246      439.336
       0.066        0.000       43.504      440.445
       0.067        0.000       43.504      440.445
       0.069        0.000       43.762      440.445
       0.070        0.000       43.762      440.574
       0.071        0.000       44.020      440.848
       0.072        0.000       44.277      440.977
       0.073        0.000       44.277      440.977
       0.075        0.000       44.277      441.105
       0.076        0.000       44.277      441.105
       0.077        0.000       44.277      441.234
       0.078        0.000       44.535      441.367
       0.079      921.400       44.535      441.367
       0.080        0.000       44.535      441.367
       0.081        0.000       44.793      442.855
       0.083        0.000       44.793      443.926
       0.084        0.000       44.793      444.867
       0.085        0.000       45.051      444.867
       0.086        0.000       45.051      444.867
       0.088        0.000       45.309      445.125
       0.089      809.100       45.566      445.254
       0.090        0.000       45.824      445.531
       0.091        0.000       45.824      445.531
       0.092        0.000       45.824      445.660
       0.093        0.000       45.824      445.789
       0.094        0.000       45.824      445.789
       0.096        0.000       46.082      445.918
       0.097      914.200       46.082      445.918
       0.098        0.000       46.082      446.047
       0.099        0.000       46.340      447.457
       0.100        0.000       46.340      449.512
       0.102        0.000       46.340      450.453
       0.103      910.300       46.598      452.336
       0.104        0.000       46.598      453.414
       0.105        0.000       46.855      453.414
       0.106        0.000       46.855      453.414
       0.107        0.000       47.113      453.691
       0.108        0.000       47.371      453.820
       0.109        0.000       47.371      453.957
       0.111        0.000       47.629      454.086
       0.112        0.000       47.629      454.086
       0.113      909.300       47.629      454.215
       0.114        0.000       47.629      454.344
       0.116        0.000       47.887      454.344
       0.117        0.000       47.887      454.477
       0.118        0.000       47.887      454.477
       0.119        0.000       47.887      454.477
       0.120        0.000       47.887      455.914
       0.122        0.000       48.145      457.961
       0.123        0.000       48.145      458.902
       0.124        0.000       48.402      458.902
       0.125        0.000       48.660      458.902
       0.126      845.400       48.660      459.160
       0.127        0.000       48.918      459.289
       0.128        0.000       48.918      459.438
       0.130        0.000       49.176      459.566
       0.131        0.000       49.176      459.695
       0.132        0.000       49.176      459.695
       0.134        0.000       49.176      459.695
       0.135        0.000       49.434      459.828
       0.136        0.000       49.434      459.957
       0.137        0.000       49.434      459.957
       0.138        0.000       49.434      460.086
       0.139        0.000       49.691      461.441
       0.140      907.700       49.949      461.441
       0.141      425.900       49.949      461.441
       0.144        0.000       49.949      461.578
       0.145        0.000       50.207      461.707
       0.146        0.000       50.465      461.984
       0.147        0.000       50.465      462.113
       0.148        0.000       50.723      462.246
       0.150        0.000       50.723      462.246
       0.151        0.000       50.723      462.375
       0.152        0.000       50.723      462.504
       0.153        0.000       50.980      462.504
       0.154        0.000       50.980      462.633
       0.155        0.000       50.980      462.633
       0.156        0.000       50.980      462.762
       0.158        0.000       51.238      480.102
       0.159        0.000       51.238      480.102
       0.160        0.000       51.238      480.102
       0.161      763.100       51.238      480.102
       0.162        0.000       51.238      480.102
       0.164        0.000       51.238      480.102
       0.165        0.000       51.238      480.102
       0.166        0.000       51.238      480.102
       0.167        0.000       51.238      480.102
       0.168        0.000       51.238      480.102
       0.169      902.900       51.238      480.102
       0.170      106.200       51.238      544.102
       0.180        0.000       51.238      544.102
       0.181        0.000       51.238      544.102
       0.182      821.700       51.238      544.102
       0.183        0.000       51.238      544.102
       0.184        0.000       51.238      544.102
       0.185        0.000       51.238      544.102
       0.196      188.500       51.238      544.102
       0.197        0.000       51.238      544.102
       0.199        0.000       51.238      544.102
       0.200        0.000       51.238      544.102
       0.201      208.000       51.238      544.102
       0.211        0.000       51.238      544.102
       0.212        0.000       51.238      544.102
       0.214        0.000       51.238      544.102
       0.215        0.000       51.238      544.102
       0.217      726.500       51.238      544.102
       0.218      104.200       51.238      544.102
       0.228        0.000       51.238      544.102
       0.229      709.600       51.238      544.102
       0.231        0.000       51.238      544.102
       0.232        0.000       51.238      544.102
       0.233      123.600       51.238      544.102
       0.242      749.100       51.238      544.102
       0.243      127.900       51.238      544.102
       0.251        0.000       51.238      544.102
       0.252        0.000       51.238      544.102
       0.253        0.000       51.238      544.102
       0.254        0.000       51.238      544.102
       0.255        0.000       51.238      544.102
       0.256        0.000       51.238      544.102
       0.257        0.000       51.238      544.102
       0.262      310.600       51.238      544.102
       0.265        0.000       51.238      544.102
       0.266        0.000       51.238      544.102
       0.267        0.000       51.238      544.102
       0.268        0.000       51.238      544.102
       0.270        0.000       51.238      544.102
       0.271      856.800       51.238      544.102
       0.272        0.000       51.238      544.102
       0.273      137.400       51.238      544.102
       0.288        0.000       51.238      544.102
       0.289        0.000       51.238      544.102
       0.290      780.400       51.238      544.102
       0.291        0.000       51.238      544.102
       0.292        0.000       51.238      544.102
       0.293        0.000       51.238      544.102
       0.294      216.100       51.238      544.102
       0.304        0.000       51.238      544.102
       0.305        0.000       51.238      544.102
       0.306      641.900       51.238      544.102
       0.307        0.000       51.238      544.102
       0.309        0.000       51.238      544.102
       0.310        0.000       51.238      544.102
       0.311        0.000       51.238      544.102
       0.312        0.000       51.238      544.102
       0.313      192.500       51.238      544.102
       0.323        0.000       51.238      544.102
       0.325        0.000       51.238      544.102
       0.326        0.000       51.238      544.102
       0.335      213.100       51.238      544.102
       0.336        0.000       51.238      544.102
       0.337        0.000       51.238      544.102
       0.338        0.000       51.238      544.102
       0.340        0.000       51.238      544.102
       0.341        0.000       51.238      544.102
       0.342      218.200       51.238      544.102
       0.351        0.000       51.238      544.102
       0.352        0.000       51.238      544.102
       0.353        0.000       51.238      544.102
       0.354      862.100       51.238      544.102
       0.355        0.000       51.238      544.102
       0.357        0.000       51.238      544.102
       0.358      192.000       51.238      544.102
       0.363        0.000       51.238      544.102
       0.364        0.000       51.238      544.102
       0.365        0.000       51.238      544.102
       0.366        0.000       51.238      544.102
       0.368        0.000       51.238      544.102
       0.369        0.000       51.238      544.102
       0.370      227.300       51.238      544.102
       0.383        0.000       51.238      544.102
       0.385        0.000       51.238      544.102
       0.386        0.000       51.238      544.102
       0.387        0.000       51.238      544.102
       0.388      885.200       51.238      544.102
       0.389        0.000       51.238      544.102
       0.390      155.600       51.238      544.102
       0.397        0.000       51.238      544.102
       0.398        0.000       51.238      544.102
       0.399        0.000       51.238      544.102
       0.400        0.000       51.238      544.102
       0.401        0.000       51.238      544.102
       0.402        0.000       51.238      544.102
       0.404        0.000       51.238      544.102
       0.405        0.000       51.238      544.102
       0.406      829.200       51.238      544.102
       0.407        0.000       51.238      544.102
       0.408        0.000       51.238      544.102
       0.409        0.000       51.238      544.102
       0.411        0.000       51.238      544.102
       0.412        0.000       51.238      544.102
       0.413        0.000       51.238      544.102
       0.414        0.000       51.238      544.102
       0.415        0.000       51.238      544.102
       0.416        0.000       51.238      544.102
       0.417        0.000       51.238      544.102
       0.419      863.100       51.238      544.102
       0.420        0.000       51.238      544.102
       0.421        0.000       51.238      544.102
       0.422        0.000       51.238      544.102
       0.423        0.000       51.238      544.102
       0.424        0.000       51.238      544.102
       0.426      867.400       51.238      544.102
       0.427        0.000       51.238      544.102
       0.428        0.000       51.238      544.102
       0.429        0.000       51.238      544.102
       0.430        0.000       51.238      544.102
       0.431        0.000       51.238      544.102
       0.432        0.000       51.238      544.102
       0.434        0.000       51.238      544.102
       0.435        0.000       51.238      544.102
       0.436        0.000       51.238      544.102
       0.437        0.000       51.238      544.102
       0.438      870.600       51.238      544.102
       0.439        0.000       51.238      544.102
       0.441        0.000       51.238      544.102
       0.442        0.000       51.238      544.102
       0.443        0.000       51.238      544.102
       0.444        0.000       51.238      544.102
       0.445        0.000       51.238      544.102
       0.447      850.900       51.238      544.102
       0.448        0.000       51.238      544.102
       0.449        0.000       51.238      544.102
       0.450        0.000       51.238      544.102
       0.451        0.000       51.238      544.102
       0.452        0.000       51.238      544.102
       0.454        0.000       51.238      544.102
       0.455        0.000       51.238      544.102
       0.456        0.000       51.238      544.102
       0.457        0.000       51.238      544.102
       0.458      810.700       51.238      544.102
       0.459        0.000       51.238      544.102
       0.460        0.000       51.238      544.102
       0.465        0.000       51.238      544.102
       0.466      728.200       51.238      544.102
       0.467        0.000       51.238      544.102
       0.468        0.000       51.238      544.102
       0.470        0.000       51.238      544.102
       0.471        0.000       51.238      544.102
       0.472        0.000       51.238      544.102
       0.473        0.000       51.238      544.102
       0.474        0.000       51.238      544.102
       0.475        0.000       51.238      544.102
       0.476        0.000       51.238      544.102
       0.478        0.000       51.238      544.102
       0.479      891.500       51.238      544.102
       0.480        0.000       51.238      544.102
       0.481        0.000       51.238      544.102
       0.482        0.000       51.238      544.102
       0.483        0.000       51.238      544.102
       0.485        0.000       51.238      544.102
       0.486      847.600       51.238      544.102
       0.487        0.000       51.238      544.102
       0.488        0.000       51.238      544.102
       0.489        0.000       51.238      544.102
       0.491        0.000       51.238      544.102
       0.492        0.000       51.238      544.102
       0.493        0.000       51.238      544.102
       0.494        0.000       51.238      544.102
       0.495        0.000       51.238      544.102
       0.496        0.000       51.238      544.102
       0.498      826.700       51.238      544.102
       0.499        0.000       51.238      544.102
       0.500        0.000       51.238      544.102
       0.501        0.000       51.238      544.102
       0.502        0.000       51.238      544.102
       0.503        0.000       51.238      544.102
       0.505        0.000       51.238      544.102
       0.506      815.800       51.238      544.102
       0.507        0.000       51.238      544.102
       0.508        0.000       51.238      544.102
       0.510        0.000       51.238      544.102
       0.511        0.000       51.238      544.102
       0.513        0.000       51.238      544.102
       0.514        0.000       51.238      544.102
       0.516      704.800       51.238      544.102
