# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       34.047      382.637
       0.001        0.000       34.305      382.766
       0.002        0.000       34.562      383.156
       0.003        0.000       34.562      383.285
       0.003        0.000       35.078      383.676
       0.004        0.000       35.336      383.805
       0.004        0.000       35.336      383.934
       0.005        0.000       35.594      384.062
       0.005        0.000       35.852      384.320
       0.006        0.000       35.852      384.578
       0.006        0.000       36.109      384.707
       0.007        0.000       36.367      384.965
       0.008        0.000       36.625      385.223
       0.008        0.000       36.625      385.480
       0.009        0.000       37.141      385.738
       0.009     1896.800       37.141      385.867
       0.010        0.000       37.398      385.996
       0.010        0.000       37.398      386.254
       0.011        0.000       37.656      386.383
       0.011        0.000       37.914      386.512
       0.012     1949.300       37.914      386.770
       0.013        0.000       38.430      387.156
       0.014        0.000       38.430      387.285
       0.014        0.000       38.688      387.543
       0.015        0.000       38.945      387.801
       0.015        0.000       39.203      387.930
       0.016        0.000       39.203      388.059
       0.016        0.000       39.461      388.191
       0.017        0.000       39.719      388.449
       0.017        0.000       39.719      388.578
       0.018        0.000       39.977      388.707
       0.018        0.000       40.234      388.965
       0.019        0.000       40.492      389.227
       0.020        0.000       40.492      389.355
       0.020     1329.400       41.008      389.742
       0.021        0.000       41.008      390.000
       0.022        0.000       41.266      390.129
       0.022        0.000       41.523      390.258
       0.023        0.000       41.523      390.387
       0.023        0.000       41.781      390.645
       0.024        0.000       41.781      390.773
       0.024        0.000       42.039      391.055
       0.025        0.000       42.297      391.320
       0.026        0.000       42.555      391.449
       0.026        0.000       42.812      391.836
       0.027        0.000       43.070      391.965
       0.027        0.000       43.070      392.094
       0.028        0.000       43.328      392.223
       0.028        0.000       43.328      392.352
       0.029        0.000       43.586      392.480
       0.030        0.000       43.844      392.738
       0.030        0.000       43.844      392.867
       0.031        0.000       44.359      393.383
       0.032        0.000       44.359      393.512
       0.033        0.000       44.875      393.898
       0.033        0.000       44.875      394.027
       0.034     2074.200       45.133      394.027
       0.034        0.000       45.133      394.285
       0.035        0.000       45.391      394.414
       0.035        0.000       45.391      394.543
       0.036        0.000       45.648      394.672
       0.036        0.000       45.906      394.801
       0.037        0.000       45.906      395.059
       0.037        0.000       46.422      395.578
