# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       25.844      388.359
       0.001        0.000       25.844      388.488
       0.002        0.000       25.844      388.488
       0.003        0.000       26.102      388.617
       0.003        0.000       26.102      388.746
       0.004        0.000       26.102      388.746
       0.005        0.000       26.102      388.875
       0.006        0.000       26.102      388.875
       0.007        0.000       26.359      389.004
       0.008        0.000       26.359      389.004
       0.008        0.000       26.359      389.004
       0.009        0.000       26.359      389.004
       0.010        0.000       26.359      389.137
       0.011        0.000       26.617      389.273
       0.012        0.000       26.617      389.273
       0.012        0.000       26.617      389.402
       0.013        0.000       26.875      389.402
       0.014        0.000       26.875      389.531
       0.015        0.000       26.875      389.531
       0.015        0.000       26.875      389.660
       0.016        0.000       27.133      389.789
       0.017        0.000       27.133      389.789
       0.018     1135.700       27.133      389.918
       0.019        0.000       27.133      389.918
       0.020        0.000       27.133      389.918
       0.020        0.000       27.391      454.051
       0.021        0.000       27.391      454.051
       0.022        0.000       27.391      454.180
       0.023        0.000       27.391      454.180
       0.024        0.000       27.391      454.180
       0.024        0.000       27.391      454.309
       0.025        0.000       27.648      454.309
       0.026        0.000       27.648      454.438
       0.027        0.000       27.648      454.438
       0.027        0.000       27.906      454.566
       0.028        0.000       27.906      454.566
       0.029        0.000       27.906      454.695
       0.030        0.000       27.906      454.695
       0.031        0.000       28.164      454.824
       0.032        0.000       28.164      454.957
       0.032        0.000       28.164      454.957
       0.033     1141.700       28.164      455.086
       0.034        0.000       28.164      455.086
       0.035        0.000       28.422      455.086
       0.036        0.000       28.422      455.215
       0.036        0.000       28.422      455.215
       0.037        0.000       28.422      455.344
       0.038        0.000       28.422      455.344
       0.039        0.000       28.422      455.344
       0.040        0.000       28.422      455.344
       0.040        0.000       28.422      455.344
       0.041        0.000       28.680      455.473
       0.042        0.000       28.680      455.473
       0.043        0.000       28.680      455.473
       0.043        0.000       28.680      455.473
       0.044        0.000       28.938      455.602
       0.045        0.000       28.938      455.859
       0.046        0.000       28.938      455.859
       0.046        0.000       29.195      455.988
       0.047        0.000       29.195      455.988
       0.048        0.000       29.195      455.988
       0.049        0.000       29.453      456.117
       0.050     1388.100       29.453      456.246
       0.050        0.000       29.453      456.246
       0.051        0.000       29.453      456.246
       0.052        0.000       29.453      456.375
       0.053        0.000       29.453      456.375
       0.054        0.000       29.453      456.504
       0.055        0.000       29.711      456.504
       0.055        0.000       29.711      456.504
       0.056        0.000       29.711      456.504
       0.057        0.000       29.711      456.504
       0.058        0.000       29.711      456.637
       0.058        0.000       29.711      456.637
       0.059        0.000       29.969      456.766
       0.060        0.000       29.969      456.766
       0.061        0.000       29.969      456.895
       0.062        0.000       29.969      457.023
       0.062        0.000       30.227      457.023
       0.063        0.000       30.227      457.152
       0.064        0.000       30.227      457.152
       0.065        0.000       30.227      457.152
       0.066        0.000       30.227      457.281
       0.067        0.000       30.484      457.281
       0.067        0.000       30.484      457.418
       0.068        0.000       30.484      457.418
       0.069     1031.400       30.484      457.418
       0.070        0.000       30.742      457.551
       0.071        0.000       30.742      457.680
       0.072        0.000       30.742      457.680
       0.072        0.000       30.742      457.680
       0.073        0.000       30.742      457.680
       0.074        0.000       30.742      457.812
       0.075        0.000       30.742      457.812
       0.075        0.000       31.000      457.812
       0.076     1370.200       31.000      457.941
       0.077        0.000       31.000      457.941
       0.078        0.000       31.000      458.070
       0.079        0.000       31.000      458.070
       0.079        0.000       31.258      458.070
       0.080        0.000       31.258      458.199
       0.081        0.000       31.258      458.199
       0.082        0.000       31.258      458.328
       0.083        0.000       31.516      458.328
       0.083        0.000       31.516      458.457
       0.084        0.000       31.516      458.457
       0.085        0.000       31.516      458.586
       0.086        0.000       31.773      458.586
       0.087        0.000       31.773      458.715
       0.087        0.000       31.773      458.715
       0.088        0.000       31.773      458.715
       0.089        0.000       31.773      458.844
       0.090        0.000       31.773      458.844
       0.091        0.000       31.773      458.844
       0.091        0.000       32.031      458.973
       0.092        0.000       32.031      458.973
       0.093        0.000       32.031      458.973
       0.094        0.000       32.031      458.973
       0.094        0.000       32.031      459.102
       0.095     1350.200       32.031      459.102
       0.096        0.000       32.031      459.102
       0.097        0.000       32.031      459.102
       0.098        0.000       32.289      459.230
       0.098        0.000       32.289      459.359
       0.099        0.000       32.289      459.359
       0.100        0.000       32.289      459.359
       0.101        0.000       32.547      459.488
       0.102        0.000       32.547      459.488
       0.102        0.000       32.547      459.617
       0.103        0.000       32.547      459.617
       0.104        0.000       32.805      459.746
       0.105        0.000       32.805      459.875
       0.106        0.000       32.805      459.875
       0.106        0.000       32.805      460.016
       0.107        0.000       32.805      460.016
       0.108        0.000       33.062      460.016
       0.109        0.000       33.062      460.016
       0.110        0.000       33.062      460.145
       0.110     1399.000       33.062      460.145
       0.111        0.000       33.062      460.273
       0.112        0.000       33.062      460.273
       0.113        0.000       33.320      460.273
       0.113        0.000       33.320      460.402
       0.114        0.000       33.320      460.402
       0.115        0.000       33.320      460.402
       0.116        0.000       33.320      460.531
       0.117        0.000       33.320      460.531
       0.118        0.000       33.578      460.660
       0.118        0.000       33.578      460.660
       0.119        0.000       33.578      460.660
       0.120        0.000       33.578      460.789
       0.121        0.000       33.578      460.789
       0.122        0.000       33.836      460.789
       0.122        0.000       33.836      460.918
       0.123        0.000       33.836      460.918
       0.124        0.000       33.836      461.047
       0.125        0.000       34.094      461.180
       0.126        0.000       34.094      461.180
       0.126        0.000       34.094      461.309
       0.127        0.000       34.094      461.309
       0.128        0.000       34.352      461.438
       0.129        0.000       34.352      461.570
       0.129        0.000       34.352      461.570
       0.130        0.000       34.352      461.699
       0.131        0.000       34.609      461.699
       0.132     1380.200       34.609      461.828
       0.132        0.000       35.641      462.875
       0.142        0.000       35.641      462.875
       0.143        0.000       35.641      463.004
       0.143        0.000       35.641      463.004
       0.144        0.000       35.641      463.004
       0.145        0.000       35.641      463.004
       0.146        0.000       35.898      463.133
       0.146     1296.300       35.898      463.262
       0.147        0.000       35.898      463.391
       0.148        0.000       36.156      463.520
       0.149      122.300       36.930      464.297
       0.157        0.000       36.930      464.426
       0.158        0.000       36.930      464.426
       0.158        0.000       36.930      464.426
       0.159        0.000       37.188      464.555
       0.160        0.000       37.188      464.684
       0.161        0.000       37.445      464.812
       0.161        0.000       37.445      464.812
       0.162        0.000       37.445      464.941
       0.163        0.000       37.703      465.074
       0.164        0.000       37.703      465.074
       0.165      217.300       38.219      465.852
       0.174        0.000       38.219      465.852
       0.175        0.000       38.477      465.980
       0.175        0.000       38.477      466.109
       0.176        0.000       38.734      466.238
       0.177        0.000       38.734      466.238
       0.178        0.000       38.734      466.367
       0.178        0.000       38.992      466.496
       0.179        0.000       38.992      466.496
       0.180        0.000       38.992      466.625
       0.181      110.800       39.508      467.277
       0.190        0.000       39.508      467.277
       0.191        0.000       39.508      467.277
       0.191        0.000       39.766      467.277
       0.192        0.000       39.766      467.406
       0.193        0.000       39.766      467.406
       0.194        0.000       39.766      467.535
       0.195        0.000       40.023      467.535
       0.195        0.000       40.023      467.664
       0.196     1124.600       40.023      467.664
       0.197        0.000       40.023      467.664
       0.198        0.000       40.023      467.793
       0.199        0.000       40.023      467.793
       0.200        0.000       40.023      467.793
       0.201        0.000       40.281      467.922
       0.202        0.000       40.281      467.922
       0.202        0.000       40.281      467.922
       0.203        0.000       40.281      468.051
       0.204        0.000       40.281      468.051
       0.204        0.000       40.539      468.051
       0.205        0.000       40.539      468.184
       0.206        0.000       40.539      468.184
       0.207        0.000       40.539      468.312
       0.207        0.000       40.797      468.312
       0.208        0.000       40.797      468.445
       0.209        0.000       40.797      468.445
       0.210        0.000       40.797      468.578
       0.211        0.000       40.797      468.578
       0.211        0.000       40.797      468.578
       0.212        0.000       41.055      468.707
       0.213        0.000       41.055      468.707
       0.213     1398.200       41.055      468.707
       0.214        0.000       41.055      468.836
       0.215        0.000       41.055      468.836
       0.216        0.000       41.055      468.836
       0.216        0.000       41.312      468.969
       0.217        0.000       41.312      469.102
       0.218     1425.300       41.570      469.230
       0.219        0.000       41.570      469.359
       0.219        0.000       41.570      469.359
       0.220        0.000       41.828      469.488
       0.221        0.000       41.828      469.617
       0.222        0.000       41.828      469.746
       0.222        0.000       42.086      469.746
       0.223        0.000       42.086      469.746
       0.224        0.000       42.086      469.879
       0.225        0.000       42.086      469.879
