# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       37.125      511.344
       0.001        0.000       37.125      511.344
       0.001        0.000       37.125      511.344
       0.002        0.000       37.125      511.344
       0.002        0.000       37.125      511.344
       0.003      173.100       40.355      512.566
       0.009        0.000       40.480      512.566
       0.009        0.000       40.605      512.566
       0.010        0.000       40.730      512.566
       0.010      649.600       41.105      512.957
       0.013        0.000       41.105      512.957
       0.015        0.000       41.230      512.957
       0.016        0.000       41.355      512.957
       0.017        0.000       41.355      512.957
       0.017        0.000       41.730      513.348
       0.019        0.000       41.730      513.348
       0.020        0.000       41.730      513.348
       0.020        0.000       41.730      513.477
       0.021        0.000       41.855      513.477
       0.021        0.000       41.855      513.477
       0.022        0.000       41.855      513.605
       0.024        0.000       42.230      513.863
       0.025        0.000       42.355      514.125
       0.026        0.000       42.480      514.125
       0.027     2195.800       42.480      514.125
       0.027        0.000       42.480      514.125
       0.028        0.000       42.480      514.125
       0.028        0.000       42.480      514.125
       0.029        0.000       42.605      514.125
       0.029        0.000       42.605      514.258
       0.030        0.000       42.730      514.387
       0.030        0.000       42.730      514.387
       0.031        0.000       42.730      514.387
       0.031        0.000       43.105      514.645
       0.036        0.000       43.105      514.645
       0.037        0.000       43.105      514.645
       0.038        0.000       43.105      514.645
       0.038        0.000       43.105      514.645
       0.039        0.000       43.230      514.645
       0.039        0.000       43.230      514.645
       0.039        0.000       43.355      514.645
       0.040        0.000       43.605      515.031
       0.045        0.000       43.730      515.031
       0.045     2215.800       43.730      515.031
       0.046        0.000       43.855      515.160
       0.047        0.000       43.855      515.160
       0.047        0.000       43.855      515.160
       0.048        0.000       43.980      515.160
       0.048        0.000       43.980      515.160
       0.048        0.000       43.980      515.160
       0.049        0.000       44.355      515.418
       0.052        0.000       44.355      515.547
       0.053        0.000       44.605      515.676
       0.056        0.000       44.605      515.676
       0.057        0.000       44.730      515.809
       0.057        0.000       44.730      515.809
       0.058        0.000       44.730      515.938
       0.058        0.000       44.855      515.938
       0.059        0.000       44.855      515.938
       0.059        0.000       44.855      515.938
       0.060     2205.500       44.855      515.938
       0.060        0.000       44.855      515.938
       0.064        0.000       45.230      516.199
       0.065        0.000       45.230      516.199
       0.065        0.000       45.230      516.199
       0.066        0.000       45.355      516.328
       0.066        0.000       45.355      516.328
       0.067      355.500       45.480      516.328
       0.070        0.000       45.605      516.328
       0.072        0.000       45.605      516.328
       0.072        0.000       45.605      516.328
       0.073        0.000       45.605      516.328
       0.074        0.000       45.605      516.328
       0.074        0.000       45.605      516.328
       0.075        0.000       45.855      516.586
       0.078        0.000       45.855      516.586
       0.078        0.000       45.980      516.586
       0.079        0.000       46.105      516.586
       0.080        0.000       46.105      516.586
       0.080        0.000       46.355      516.844
       0.082        0.000       46.355      516.844
       0.082     2242.100       46.355      516.844
       0.083        0.000       46.605      516.973
       0.085        0.000       46.730      517.102
       0.086        0.000       46.730      517.102
       0.087        0.000       46.855      517.230
       0.088        0.000       46.855      517.230
       0.089        0.000       46.980      517.230
       0.089        0.000       47.105      517.230
       0.090        0.000       47.105      517.230
       0.090        0.000       47.480      517.617
       0.095        0.000       47.605      517.617
       0.096        0.000       47.605      517.617
       0.096        0.000       47.730      517.617
       0.097        0.000       47.855      517.617
       0.097        0.000       47.980      517.617
       0.098        0.000       48.105      517.617
       0.098        0.000       48.230      517.617
       0.099      365.100       48.480      517.746
       0.101        0.000       48.480      517.875
       0.102        0.000       48.605      518.004
       0.102        0.000       48.605      518.004
