# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       25.930      308.082
       0.001        0.000       26.188      308.340
       0.003        0.000       26.445      308.727
       0.004        0.000       26.703      308.992
       0.005        0.000       27.219      309.379
       0.006        0.000       27.477      309.766
       0.007        0.000       27.477      309.766
       0.008        0.000       27.477      309.766
       0.009        0.000       27.477      309.766
       0.010        0.000       27.477      309.766
       0.011        0.000       27.477      309.766
       0.012        0.000       27.477      309.895
       0.013        0.000       27.992      310.152
       0.014        0.000       28.250      310.680
       0.015        0.000       28.766      311.066
       0.016        0.000       28.766      311.195
       0.017        0.000       28.766      311.195
       0.019        0.000       28.766      311.195
       0.020        0.000       28.766      311.195
       0.021        0.000       28.766      311.195
       0.022        0.000       28.766      311.195
       0.023        0.000       29.023      311.457
       0.024      949.000       29.539      311.848
       0.025        0.000       30.055      312.367
       0.027        0.000       30.312      312.625
       0.028        0.000       30.570      313.012
       0.029     1056.000       30.828      313.270
       0.030        0.000       30.828      313.270
       0.031        0.000       30.828      313.398
       0.032        0.000       30.828      313.398
       0.033        0.000       30.828      313.398
       0.035        0.000       30.828      313.398
       0.036        0.000       30.828      313.398
       0.036        0.000       31.086      313.660
       0.038        0.000       31.344      313.922
       0.039        0.000       31.859      314.309
       0.040        0.000       32.117      314.695
       0.042      618.100       32.375      315.082
       0.043        0.000       32.633      315.340
       0.044        0.000       33.406      316.133
       0.047        0.000       34.180      316.906
       0.050      304.000       34.953      317.824
       0.053        0.000       35.984      318.855
       0.056        0.000       36.758      319.758
       0.059      303.800       37.531      320.664
       0.063        0.000       38.305      321.312
       0.066      327.500       39.078      322.230
       0.069        0.000       40.109      323.398
       0.072        0.000       40.625      323.914
       0.075      291.200       41.656      324.949
       0.078        0.000       42.172      325.598
       0.081      283.000       42.945      326.504
       0.084        0.000       43.719      327.277
       0.087        0.000       44.492      328.184
       0.090        0.000       45.266      328.707
       0.093      195.000       46.039      329.883
       0.098      358.900       46.812      330.527
       0.100        0.000       47.586      331.492
       0.104      304.800       48.102      332.016
       0.107        0.000       49.133      333.305
       0.111      279.900       49.906      333.949
       0.115      245.900       50.680      334.980
       0.119        0.000       51.453      335.754
       0.122      236.000       52.484      352.801
       0.126        0.000       52.484      352.930
       0.127        0.000       52.484      352.930
       0.128        0.000       52.484      352.930
       0.129        0.000       52.484      352.930
       0.130        0.000       52.484      416.930
       0.135        0.000       52.484      416.930
       0.136      448.300       52.484      416.930
       0.138        0.000       52.484      416.930
       0.139        0.000       52.484      416.930
       0.142        0.000       52.484      416.930
       0.144        0.000       52.484      416.930
       0.145     1135.200       52.484      416.930
       0.146        0.000       52.484      416.930
       0.146        0.000       52.484      416.930
       0.151        0.000       52.484      416.930
       0.152      286.800       52.484      416.930
       0.155        0.000       52.484      416.930
       0.156        0.000       52.484      416.930
       0.157        0.000       52.484      416.930
       0.158        0.000       52.484      416.930
       0.163        0.000       52.484      416.930
       0.163      205.400       52.484      416.930
       0.173        0.000       52.484      416.930
       0.174        0.000       52.484      416.930
       0.175        0.000       52.484      416.930
       0.175        0.000       52.484      416.930
       0.176        0.000       52.484      416.930
       0.177        0.000       52.484      416.930
       0.178        0.000       52.484      416.930
       0.179        0.000       52.484      416.930
       0.179        0.000       52.484      416.930
       0.180        0.000       52.484      416.930
       0.181      114.900       52.484      416.930
       0.189        0.000       52.484      416.930
       0.190        0.000       52.484      416.930
       0.191        0.000       52.484      416.930
       0.192        0.000       52.484      416.930
       0.192        0.000       52.484      416.930
       0.193        0.000       52.484      416.930
       0.194        0.000       52.484      416.930
       0.195        0.000       52.484      416.930
       0.196        0.000       52.484      416.930
       0.196        0.000       52.484      416.930
       0.197        0.000       52.484      416.930
       0.197        0.000       52.484      416.930
       0.198        0.000       52.484      416.930
       0.199        0.000       52.484      416.930
       0.199        0.000       52.484      416.930
       0.200        0.000       52.484      416.930
       0.200        0.000       52.484      416.930
       0.201      281.000       52.484      416.930
       0.208        0.000       52.484      416.930
       0.210        0.000       52.484      416.930
       0.213        0.000       52.484      416.930
       0.214        0.000       52.484      416.930
       0.215        0.000       52.484      416.930
       0.215        0.000       52.484      416.930
       0.216        0.000       52.484      416.930
       0.217      228.800       52.484      416.930
       0.225        0.000       52.484      416.930
       0.226        0.000       52.484      416.930
       0.227        0.000       52.484      416.930
       0.227        0.000       52.484      416.930
       0.228        0.000       52.484      416.930
       0.228     1596.900       52.484      416.930
       0.229        0.000       52.484      416.930
       0.230        0.000       52.484      416.930
       0.230        0.000       52.484      416.930
       0.231        0.000       52.484      416.930
       0.231        0.000       52.484      416.930
       0.232        0.000       52.484      416.930
       0.232      228.600       52.484      416.930
       0.241        0.000       52.484      416.930
       0.242        0.000       52.484      416.930
       0.243        0.000       52.484      416.930
       0.243        0.000       52.484      416.930
       0.244        0.000       52.484      416.930
       0.244        0.000       52.484      416.930
       0.245        0.000       52.484      416.930
       0.246        0.000       52.484      416.930
       0.246        0.000       52.484      416.930
       0.247        0.000       52.484      416.930
       0.248        0.000       52.484      416.930
       0.248        0.000       52.484      416.930
       0.249        0.000       52.484      416.930
       0.249        0.000       52.484      416.930
       0.250        0.000       52.484      416.930
       0.251        0.000       52.484      416.930
       0.251     1758.400       52.484      416.930
       0.252        0.000       52.484      416.930
       0.252        0.000       52.484      416.930
       0.261      114.300       52.484      416.930
       0.262        0.000       52.484      416.930
       0.262        0.000       52.484      416.930
       0.263        0.000       52.484      416.930
       0.263        0.000       52.484      416.930
       0.264        0.000       52.484      416.930
       0.265     2751.000       52.484      416.930
       0.273        0.000       52.484      416.930
       0.274        0.000       52.484      416.930
       0.274        0.000       52.484      416.930
       0.275        0.000       52.484      416.930
       0.276        0.000       52.484      416.930
       0.277     1504.000       52.484      416.930
       0.277        0.000       52.484      416.930
       0.278        0.000       52.484      416.930
       0.279        0.000       52.484      416.930
       0.279        0.000       52.484      416.930
       0.280        0.000       52.484      416.930
       0.280        0.000       52.484      416.930
       0.281        0.000       52.484      416.930
       0.282        0.000       52.484      416.930
       0.282        0.000       52.484      416.930
       0.283        0.000       52.484      416.930
       0.283        0.000       52.484      416.930
       0.284        0.000       52.484      416.930
       0.285      228.800       52.484      416.930
       0.293        0.000       52.484      416.930
       0.294        0.000       52.484      416.930
       0.295        0.000       52.484      416.930
       0.295        0.000       52.484      416.930
       0.296        0.000       52.484      416.930
       0.297        0.000       52.484      416.930
       0.297        0.000       52.484      416.930
       0.298        0.000       52.484      416.930
       0.299        0.000       52.484      416.930
       0.299        0.000       52.484      416.930
       0.300        0.000       52.484      416.930
       0.300      229.300       52.484      416.930
       0.309        0.000       52.484      416.930
       0.310        0.000       52.484      416.930
       0.310        0.000       52.484      416.930
       0.311        0.000       52.484      416.930
       0.311        0.000       52.484      416.930
       0.312     1747.900       52.484      416.930
       0.313        0.000       52.484      416.930
       0.313        0.000       52.484      416.930
       0.314        0.000       52.484      416.930
       0.314        0.000       52.484      416.930
       0.315        0.000       52.484      416.930
       0.315        0.000       52.484      416.930
       0.316      113.700       52.484      416.930
       0.325        0.000       52.484      416.930
       0.326        0.000       52.484      416.930
       0.326        0.000       52.484      416.930
       0.327        0.000       52.484      416.930
       0.328        0.000       52.484      416.930
       0.328        0.000       52.484      416.930
       0.329     1734.300       52.484      416.930
       0.329        0.000       52.484      416.930
       0.330        0.000       52.484      416.930
       0.330        0.000       52.484      416.930
       0.331        0.000       52.484      416.930
       0.331        0.000       52.484      416.930
       0.332        0.000       52.484      416.930
       0.333        0.000       52.484      416.930
       0.335        0.000       52.484      416.930
       0.335        0.000       52.484      416.930
       0.336        0.000       52.484      416.930
       0.337        0.000       52.484      416.930
       0.337        0.000       52.484      416.930
       0.338        0.000       52.484      416.930
       0.338        0.000       52.484      416.930
       0.339        0.000       52.484      416.930
       0.340        0.000       52.484      416.930
       0.340        0.000       52.484      416.930
       0.341     1346.200       52.484      416.930
       0.342        0.000       52.484      416.930
       0.342        0.000       52.484      416.930
       0.343        0.000       52.484      416.930
       0.343        0.000       52.484      416.930
       0.344        0.000       52.484      416.930
       0.345        0.000       52.484      416.930
       0.346        0.000       52.484      416.930
       0.346        0.000       52.484      416.930
       0.347        0.000       52.484      416.930
       0.348        0.000       52.484      416.930
       0.348        0.000       52.484      416.930
       0.349     1645.800       52.484      416.930
       0.349        0.000       52.484      416.930
       0.350        0.000       52.484      416.930
       0.351        0.000       52.484      416.930
       0.351        0.000       52.484      416.930
       0.352        0.000       52.484      416.930
       0.353        0.000       52.484      416.930
       0.353        0.000       52.484      416.930
       0.354        0.000       52.484      416.930
       0.354        0.000       52.484      416.930
       0.355        0.000       52.484      416.930
       0.355        0.000       52.484      416.930
       0.356        0.000       52.484      416.930
       0.357        0.000       52.484      416.930
       0.357        0.000       52.484      416.930
       0.358        0.000       52.484      416.930
       0.358        0.000       52.484      416.930
       0.359        0.000       52.484      416.930
       0.359        0.000       52.484      416.930
       0.360        0.000       52.484      416.930
       0.361     1029.500       52.484      416.930
       0.362        0.000       52.484      416.930
       0.363        0.000       52.484      416.930
       0.363        0.000       52.484      416.930
       0.364        0.000       52.484      416.930
       0.364        0.000       52.484      416.930
       0.365        0.000       52.484      416.930
       0.366        0.000       52.484      416.930
       0.367        0.000       52.484      416.930
       0.367        0.000       52.484      416.930
       0.368        0.000       52.484      416.930
       0.369     1584.300       52.484      416.930
       0.369        0.000       52.484      416.930
       0.370        0.000       52.484      416.930
       0.370        0.000       52.484      416.930
       0.371        0.000       52.484      416.930
       0.372        0.000       52.484      416.930
       0.372        0.000       52.484      416.930
       0.373        0.000       52.484      416.930
       0.373        0.000       52.484      416.930
       0.374        0.000       52.484      416.930
       0.374        0.000       52.484      416.930
       0.375        0.000       52.484      416.930
       0.376        0.000       52.484      416.930
       0.376        0.000       52.484      416.930
       0.377        0.000       52.484      416.930
       0.377        0.000       52.484      416.930
       0.378        0.000       52.484      416.930
       0.379        0.000       52.484      416.930
       0.379     1843.600       52.484      416.930
       0.380        0.000       52.484      416.930
       0.380        0.000       52.484      416.930
       0.381        0.000       52.484      416.930
       0.381        0.000       52.484      416.930
       0.382        0.000       52.484      416.930
       0.382        0.000       52.484      416.930
       0.383        0.000       52.484      416.930
       0.384        0.000       52.484      416.930
       0.385        0.000       52.484      416.930
       0.385        0.000       52.484      416.930
       0.386        0.000       52.484      416.930
       0.387        0.000       52.484      416.930
       0.387        0.000       52.484      416.930
       0.388        0.000       52.484      416.930
       0.388        0.000       52.484      416.930
       0.389     1658.600       52.484      416.930
       0.389        0.000       52.484      416.930
       0.390        0.000       52.484      416.930
       0.391        0.000       52.484      416.930
       0.391        0.000       52.484      416.930
       0.392        0.000       52.484      416.930
       0.392        0.000       52.484      416.930
       0.393        0.000       52.484      416.930
       0.393        0.000       52.484      416.930
       0.394        0.000       52.484      416.930
       0.395        0.000       52.484      416.930
       0.395        0.000       52.484      416.930
       0.396        0.000       52.484      416.930
       0.396        0.000       52.484      416.930
       0.397        0.000       52.484      416.930
       0.398        0.000       52.484      416.930
       0.398        0.000       52.484      416.930
       0.399        0.000       52.484      416.930
       0.399        0.000       52.484      416.930
       0.400        0.000       52.484      416.930
       0.401     1603.100       52.484      416.930
       0.401        0.000       52.484      416.930
       0.402        0.000       52.484      416.930
       0.402        0.000       52.484      416.930
       0.403        0.000       52.484      416.930
       0.403        0.000       52.484      416.930
       0.404        0.000       52.484      416.930
       0.404        0.000       52.484      416.930
       0.405        0.000       52.484      416.930
       0.406        0.000       52.484      416.930
       0.406        0.000       52.484      416.930
       0.407        0.000       52.484      416.930
       0.408        0.000       52.484      416.930
       0.408        0.000       52.484      416.930
       0.409     1597.700       52.484      416.930
       0.409        0.000       52.484      416.930
       0.410        0.000       52.484      416.930
       0.411        0.000       52.484      416.930
       0.411        0.000       52.484      416.930
       0.412        0.000       52.484      416.930
       0.412        0.000       52.484      416.930
       0.413        0.000       52.484      416.930
       0.413        0.000       52.484      416.930
       0.414        0.000       52.484      416.930
       0.415        0.000       52.484      416.930
       0.415        0.000       52.484      416.930
       0.416        0.000       52.484      416.930
       0.417        0.000       52.484      416.930
       0.417        0.000       52.484      416.930
       0.418        0.000       52.484      416.930
       0.419        0.000       52.484      416.930
       0.419        0.000       52.484      416.930
       0.420        0.000       52.484      416.930
       0.420     1920.800       52.484      416.930
       0.421        0.000       52.484      416.930
       0.421        0.000       52.484      416.930
       0.422        0.000       52.484      416.930
       0.423        0.000       52.484      416.930
       0.423        0.000       52.484      416.930
       0.424        0.000       52.484      416.930
       0.424        0.000       52.484      416.930
       0.425        0.000       52.484      416.930
       0.425        0.000       52.484      416.930
       0.426        0.000       52.484      416.930
       0.426        0.000       52.484      416.930
       0.427        0.000       52.484      416.930
       0.428        0.000       52.484      416.930
       0.428     1808.900       52.484      416.930
       0.429        0.000       52.484      416.930
       0.430        0.000       52.484      416.930
       0.430        0.000       52.484      416.930
       0.431        0.000       52.484      416.930
       0.432        0.000       52.484      416.930
       0.432        0.000       52.484      416.930
       0.433        0.000       52.484      416.930
       0.434        0.000       52.484      416.930
       0.434        0.000       52.484      416.930
       0.435        0.000       52.484      416.930
       0.435        0.000       52.484      416.930
       0.436        0.000       52.484      416.930
       0.436        0.000       52.484      416.930
       0.437        0.000       52.484      416.930
       0.438        0.000       52.484      416.930
       0.439        0.000       52.484      416.930
       0.439        0.000       52.484      416.930
       0.440        0.000       52.484      416.930
       0.440     1469.900       52.484      416.930
       0.441        0.000       52.484      416.930
       0.442        0.000       52.484      416.930
       0.442        0.000       52.484      416.930
       0.443        0.000       52.484      416.930
       0.443        0.000       52.484      416.930
       0.444        0.000       52.484      416.930
       0.444        0.000       52.484      416.930
       0.445        0.000       52.484      416.930
       0.445        0.000       52.484      416.930
       0.446        0.000       52.484      416.930
       0.447        0.000       52.484      416.930
       0.447        0.000       52.484      416.930
       0.448        0.000       52.484      416.930
       0.449     1386.900       52.484      416.930
       0.450        0.000       52.484      416.930
       0.450        0.000       52.484      416.930
       0.451        0.000       52.484      416.930
       0.452        0.000       52.484      416.930
       0.453        0.000       52.484      416.930
       0.453        0.000       52.484      416.930
       0.454        0.000       52.484      416.930
       0.454        0.000       52.484      416.930
       0.455        0.000       52.484      416.930
       0.455        0.000       52.484      416.930
       0.456        0.000       52.484      416.930
       0.456      218.300       52.484      416.930
       0.466        0.000       52.484      416.930
       0.466        0.000       52.484      416.930
       0.467        0.000       52.484      416.930
       0.468        0.000       52.484      416.930
       0.468        0.000       52.484      416.930
       0.469        0.000       52.484      416.930
       0.469        0.000       52.484      416.930
       0.470        0.000       52.484      416.930
       0.471        0.000       52.484      416.930
       0.471        0.000       52.484      416.930
       0.472        0.000       52.484      416.930
       0.472        0.000       52.484      416.930
       0.473        0.000       52.484      416.930
       0.473     1798.500       52.484      416.930
       0.474        0.000       52.484      416.930
       0.475        0.000       52.484      416.930
       0.475        0.000       52.484      416.930
       0.476        0.000       52.484      416.930
       0.476        0.000       52.484      416.930
       0.485      229.400       52.484      416.930
       0.486        0.000       52.484      416.930
       0.486        0.000       52.484      416.930
       0.487        0.000       52.484      416.930
       0.487        0.000       52.484      416.930
       0.488        0.000       52.484      416.930
       0.489        0.000       52.484      416.930
       0.489        0.000       52.484      416.930
       0.490        0.000       52.484      416.930
       0.490        0.000       52.484      416.930
       0.491        0.000       52.484      416.930
       0.491        0.000       52.484      416.930
       0.492        0.000       52.484      416.930
       0.492      231.600       52.484      416.930
       0.501        0.000       52.484      416.930
       0.502        0.000       52.484      416.930
       0.502        0.000       52.484      416.930
       0.503        0.000       52.484      416.930
       0.503        0.000       52.484      416.930
       0.504        0.000       52.484      416.930
       0.504        0.000       52.484      416.930
       0.505     1767.400       52.484      416.930
       0.505        0.000       52.484      416.930
       0.506        0.000       52.484      416.930
       0.507        0.000       52.484      416.930
       0.507        0.000       52.484      416.930
       0.508        0.000       52.484      416.930
       0.509        0.000       52.484      416.930
       0.509        0.000       52.484      416.930
       0.510        0.000       52.484      416.930
       0.510        0.000       52.484      416.930
       0.511        0.000       52.484      416.930
       0.512        0.000       52.484      416.930
       0.512        0.000       52.484      416.930
       0.513        0.000       52.484      416.930
       0.513        0.000       52.484      416.930
       0.514        0.000       52.484      416.930
       0.514        0.000       52.484      416.930
       0.515        0.000       52.484      416.930
       0.515        0.000       52.484      416.930
       0.516        0.000       52.484      416.930
       0.517     1715.200       52.484      416.930
       0.517        0.000       52.484      416.930
       0.518        0.000       52.484      416.930
       0.518        0.000       52.484      416.930
       0.519        0.000       52.484      416.930
       0.520        0.000       52.484      416.930
       0.520        0.000       52.484      416.930
       0.521        0.000       52.484      416.930
       0.521        0.000       52.484      416.930
       0.522        0.000       52.484      416.930
       0.522        0.000       52.484      416.930
       0.523        0.000       52.484      416.930
       0.523        0.000       52.484      416.930
       0.524        0.000       52.484      416.930
       0.524        0.000       52.484      416.930
       0.525     1679.500       52.484      416.930
       0.525        0.000       52.484      416.930
       0.526        0.000       52.484      416.930
       0.527        0.000       52.484      416.930
       0.527        0.000       52.484      416.930
       0.528        0.000       52.484      416.930
       0.529        0.000       52.484      416.930
       0.529        0.000       52.484      416.930
       0.530        0.000       52.484      416.930
       0.530        0.000       52.484      416.930
       0.531        0.000       52.484      416.930
       0.531        0.000       52.484      416.930
       0.532        0.000       52.484      416.930
       0.533        0.000       52.484      416.930
       0.533        0.000       52.484      416.930
       0.534        0.000       52.484      416.930
       0.534        0.000       52.484      416.930
       0.535        0.000       52.484      416.930
       0.536        0.000       52.484      416.930
       0.536        0.000       52.484      416.930
       0.537     1732.800       52.484      416.930
       0.537        0.000       52.484      416.930
       0.538        0.000       52.484      416.930
       0.539        0.000       52.484      416.930
       0.539        0.000       52.484      416.930
       0.540        0.000       52.484      416.930
       0.540        0.000       52.484      416.930
       0.541        0.000       52.484      416.930
       0.541        0.000       52.484      416.930
       0.542        0.000       52.484      416.930
       0.542        0.000       52.484      416.930
       0.543        0.000       52.484      416.930
       0.543        0.000       52.484      416.930
       0.544        0.000       52.484      416.930
       0.545     1807.600       52.484      416.930
       0.545        0.000       52.484      416.930
       0.546        0.000       52.484      416.930
       0.546        0.000       52.484      416.930
       0.547        0.000       52.484      416.930
       0.547        0.000       52.484      416.930
       0.548        0.000       52.484      416.930
       0.549        0.000       52.484      416.930
       0.550        0.000       52.484      416.930
       0.550        0.000       52.484      416.930
       0.551        0.000       52.484      416.930
       0.551        0.000       52.484      416.930
       0.552        0.000       52.484      416.930
       0.552        0.000       52.484      416.930
       0.553        0.000       52.484      416.930
       0.553        0.000       52.484      416.930
       0.554        0.000       52.484      416.930
       0.554        0.000       52.484      416.930
       0.555        0.000       52.484      416.930
       0.556        0.000       52.484      416.930
       0.556        0.000       52.484      416.930
       0.557     1726.200       52.484      416.930
       0.557        0.000       52.484      416.930
       0.558        0.000       52.484      416.930
       0.558        0.000       52.484      416.930
       0.559        0.000       52.484      416.930
       0.560        0.000       52.484      416.930
       0.560        0.000       52.484      416.930
       0.561        0.000       52.484      416.930
       0.561        0.000       52.484      416.930
       0.562        0.000       52.484      416.930
       0.562        0.000       52.484      416.930
       0.563        0.000       52.484      416.930
       0.563        0.000       52.484      416.930
       0.564        0.000       52.484      416.930
       0.564     1707.900       52.484      416.930
       0.565        0.000       52.484      416.930
       0.566        0.000       52.484      416.930
       0.566        0.000       52.484      416.930
       0.567        0.000       52.484      416.930
       0.567        0.000       52.484      416.930
       0.568        0.000       52.484      416.930
       0.568        0.000       52.484      416.930
       0.569        0.000       52.484      416.930
       0.570        0.000       52.484      416.930
       0.570        0.000       52.484      416.930
       0.571        0.000       52.484      416.930
       0.571        0.000       52.484      416.930
       0.572        0.000       52.484      416.930
       0.572        0.000       52.484      416.930
       0.573        0.000       52.484      416.930
       0.574        0.000       52.484      416.930
       0.574        0.000       52.484      416.930
       0.575        0.000       52.484      416.930
       0.575        0.000       52.484      416.930
       0.576        0.000       52.484      416.930
       0.577     1777.400       52.484      416.930
       0.577        0.000       52.484      416.930
       0.578        0.000       52.484      416.930
       0.578        0.000       52.484      416.930
       0.579        0.000       52.484      416.930
       0.580        0.000       52.484      416.930
       0.580        0.000       52.484      416.930
       0.581        0.000       52.484      416.930
       0.581        0.000       52.484      416.930
       0.582        0.000       52.484      416.930
       0.583        0.000       52.484      416.930
       0.583        0.000       52.484      416.930
       0.584        0.000       52.484      416.930
       0.584        0.000       52.484      416.930
       0.585     1573.800       52.484      416.930
       0.585        0.000       52.484      416.930
       0.586        0.000       52.484      416.930
       0.586        0.000       52.484      416.930
       0.587        0.000       52.484      416.930
       0.587        0.000       52.484      416.930
       0.588        0.000       52.484      416.930
       0.589        0.000       52.484      416.930
       0.589        0.000       52.484      416.930
       0.590        0.000       52.484      416.930
       0.590        0.000       52.484      416.930
       0.591        0.000       52.484      416.930
       0.592        0.000       52.484      416.930
       0.592        0.000       52.484      416.930
       0.593        0.000       52.484      416.930
       0.594        0.000       52.484      416.930
       0.594        0.000       52.484      416.930
       0.595        0.000       52.484      416.930
       0.595        0.000       52.484      416.930
       0.596        0.000       52.484      416.930
       0.596        0.000       52.484      416.930
       0.597     1682.100       52.484      416.930
       0.597        0.000       52.484      416.930
       0.598        0.000       52.484      416.930
       0.599        0.000       52.484      416.930
       0.600        0.000       52.484      416.930
       0.600        0.000       52.484      416.930
       0.601        0.000       52.484      416.930
       0.601        0.000       52.484      416.930
       0.602        0.000       52.484      416.930
       0.602        0.000       52.484      416.930
       0.603        0.000       52.484      416.930
       0.603        0.000       52.484      416.930
       0.604        0.000       52.484      416.930
       0.604      230.100       52.484      416.930
       0.613        0.000       52.484      416.930
       0.614        0.000       52.484      416.930
       0.614        0.000       52.484      416.930
       0.615        0.000       52.484      416.930
       0.615        0.000       52.484      416.930
       0.616        0.000       52.484      416.930
       0.617     1847.400       52.484      416.930
       0.617        0.000       52.484      416.930
       0.618        0.000       52.484      416.930
       0.618        0.000       52.484      416.930
       0.619        0.000       52.484      416.930
       0.619        0.000       52.484      416.930
       0.620        0.000       52.484      416.930
       0.620        0.000       52.484      416.930
       0.629      229.300       52.484      416.930
       0.630        0.000       52.484      416.930
       0.630        0.000       52.484      416.930
       0.631        0.000       52.484      416.930
       0.631        0.000       52.484      416.930
       0.632        0.000       52.484      416.930
       0.632        0.000       52.484      416.930
       0.633        0.000       52.484      416.930
