# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       34.859      588.602
       0.006        0.000       34.859      588.602
       0.006        0.000       34.859      588.602
       0.007        0.000       34.859      588.602
       0.007        0.000       34.859      588.602
       0.008        0.000       34.859      588.602
       0.008        0.000       34.859      588.602
       0.009        0.000       35.891      589.246
       0.013        0.000       35.891      589.246
       0.014        0.000       36.148      589.246
       0.014        0.000       36.293      589.297
       0.015        0.000       36.293      589.297
       0.015        0.000       36.547      589.297
       0.016        0.000       36.547      589.297
       0.017     1734.900       36.547      589.297
       0.017        0.000       36.547      589.297
       0.018        0.000       36.547      589.297
       0.018        0.000       36.547      589.297
       0.019        0.000       36.547      589.297
       0.020        0.000       36.547      589.297
       0.020        0.000       36.547      589.297
       0.021        0.000       36.547      589.297
       0.021        0.000       36.547      589.297
       0.022        0.000       36.547      589.297
       0.022        0.000       36.547      589.297
       0.023        0.000       36.547      589.297
       0.023        0.000       36.547      589.297
       0.024        0.000       36.547      589.297
       0.024        0.000       36.547      589.297
       0.025        0.000       36.547      589.297
       0.026        0.000       36.805      589.297
       0.026        0.000       36.805      589.297
       0.027        0.000       37.062      589.297
       0.027        0.000       37.062      589.297
       0.028        0.000       37.062      589.297
       0.029        0.000       37.062      589.297
       0.030        0.000       37.062      589.297
       0.031        0.000       37.062      589.297
       0.032        0.000       37.062      589.297
       0.033        0.000       37.062      589.297
       0.034        0.000       37.062      589.426
       0.035        0.000       37.062      589.426
       0.036        0.000       37.062      589.426
       0.037        0.000       37.320      589.426
       0.038      478.500       37.578      589.555
       0.042        0.000       37.578      589.684
       0.043        0.000       37.578      589.684
       0.043        0.000       37.578      589.684
       0.044        0.000       37.578      589.684
       0.045        0.000       37.578      589.684
       0.046        0.000       37.578      589.684
       0.046        0.000       37.836      589.684
       0.047        0.000       37.836      589.684
       0.048     1596.700       39.090      590.965
       0.055        0.000       39.090      590.965
       0.055        0.000       39.090      590.965
       0.056        0.000       39.090      590.965
       0.058        0.000       39.090      590.965
       0.058        0.000       39.090      590.965
       0.059        0.000       39.090      590.965
       0.059        0.000       39.090      590.965
       0.060        0.000       39.348      590.965
       0.060        0.000       39.348      590.965
       0.061        0.000       39.348      590.965
       0.061        0.000       39.348      590.965
       0.062        0.000       39.605      590.965
       0.063        0.000       39.605      590.965
       0.063        0.000       39.605      590.965
       0.064        0.000       39.605      590.965
       0.064        0.000       39.605      590.965
       0.065        0.000       39.605      590.965
       0.065        0.000       39.605      590.965
       0.066        0.000       39.605      590.965
       0.066        0.000       39.605      590.965
       0.067        0.000       39.605      590.965
       0.067        0.000       39.605      590.965
       0.068        0.000       39.605      590.965
       0.068        0.000       39.605      590.965
       0.069        0.000       39.605      590.965
       0.069        0.000       39.605      590.965
       0.070        0.000       39.605      590.965
       0.070        0.000       39.605      590.965
       0.071      914.100       39.605      591.098
       0.072        0.000       40.633      592.258
       0.080        0.000       40.633      592.258
       0.081        0.000       40.633      592.258
       0.083      360.400       40.633      592.387
       0.084        0.000       40.891      592.516
       0.087        0.000       40.891      592.516
       0.087        0.000       40.891      592.516
       0.088        0.000       40.891      592.516
       0.088        0.000       41.148      592.648
       0.091        0.000       41.406      593.035
       0.095        0.000       41.406      593.035
       0.095        0.000       41.406      593.035
       0.096        0.000       41.406      593.035
       0.096        0.000       41.406      593.035
       0.097        0.000       41.406      593.035
       0.097        0.000       41.406      593.035
       0.098        0.000       41.406      593.035
       0.098        0.000       41.406      593.035
       0.099        0.000       41.406      593.035
       0.099        0.000       41.406      593.035
       0.100        0.000       41.406      593.035
       0.100        0.000       41.664      593.301
       0.102      177.300       42.695      594.336
       0.112        0.000       42.695      594.336
       0.112        0.000       42.695      594.465
       0.114        0.000       42.695      594.465
       0.115        0.000       42.695      594.465
       0.115        0.000       42.695      594.594
       0.116        0.000       42.953      594.855
       0.119        0.000       42.953      594.855
       0.119        0.000       42.953      594.855
       0.119        0.000       42.953      594.855
       0.120        0.000       42.953      594.855
       0.120        0.000       42.953      594.855
       0.121        0.000       42.953      594.855
       0.121        0.000       42.953      594.855
       0.122        0.000       42.953      594.855
       0.122        0.000       42.953      594.855
       0.123        0.000       42.953      594.855
       0.123        0.000       42.953      594.855
       0.124        0.000       42.953      594.855
       0.124        0.000       43.211      595.121
       0.126      116.200       44.242      596.023
       0.135        0.000       44.242      596.152
       0.137        0.000       44.242      596.152
       0.138        0.000       44.242      596.281
       0.138      602.900       44.551      596.535
       0.140        0.000       44.805      596.793
       0.141        0.000       44.805      597.051
       0.143        0.000       44.805      597.051
       0.144        0.000       44.805      597.051
       0.145        0.000       44.805      597.051
       0.146      790.000       45.062      597.184
       0.147        0.000       45.062      597.184
       0.149        0.000       45.320      597.312
       0.152        0.000       45.320      597.570
       0.153        0.000       45.578      597.570
       0.154        0.000       45.578      597.699
       0.156        0.000       45.578      597.699
       0.156        0.000       45.578      597.828
       0.158        0.000       45.836      597.828
       0.158        0.000       45.836      597.961
       0.160     1419.600       45.836      597.961
       0.160        0.000       45.836      597.961
       0.161        0.000       46.094      598.090
       0.162        0.000       46.094      598.219
       0.163        0.000       46.094      598.219
       0.164        0.000       46.094      598.219
       0.165        0.000       46.094      598.219
       0.166        0.000       46.094      598.219
       0.166        0.000       46.094      598.219
       0.167        0.000       46.094      598.219
       0.168        0.000       46.094      598.219
       0.168        0.000       46.094      598.219
       0.169        0.000       46.094      598.219
       0.170        0.000       46.094      598.219
       0.170        0.000       46.094      598.219
       0.172        0.000       46.094      598.352
       0.173        0.000       46.352      598.617
       0.174        0.000       46.352      598.617
       0.175        0.000       46.352      598.617
       0.176        0.000       46.609      599.008
       0.178      252.100       46.867      599.266
       0.181        0.000       47.383      599.523
       0.183        0.000       47.383      599.652
       0.185        0.000       47.383      599.652
       0.186        0.000       47.383      599.652
       0.186        0.000       47.383      599.652
       0.187        0.000       47.383      599.652
       0.188      796.000       47.383      599.781
       0.189        0.000       47.641      599.781
       0.190        0.000       47.641      599.781
       0.191        0.000       47.641      599.914
       0.192        0.000       47.641      600.043
       0.193        0.000       47.641      600.043
       0.194        0.000       47.641      600.043
       0.194        0.000       47.641      600.043
       0.195        0.000       47.898      600.430
       0.196        0.000       48.156      600.691
       0.201        0.000       48.156      600.691
       0.201        0.000       48.414      600.820
       0.202      378.900       48.414      600.953
       0.205        0.000       48.672      601.082
       0.207        0.000       48.672      601.211
       0.208        0.000       49.188      601.598
       0.210        0.000       49.188      601.598
       0.211        0.000       49.188      601.598
       0.212      511.600       49.188      601.598
       0.214        0.000       49.188      601.598
       0.214        0.000       49.188      601.598
       0.215        0.000       49.188      601.598
       0.216        0.000       49.188      601.727
       0.217        0.000       49.445      601.855
       0.219        0.000       49.445      601.988
       0.221        0.000       49.445      601.988
       0.222        0.000       49.445      601.988
       0.223        0.000       49.445      601.988
       0.224        0.000       49.445      601.988
       0.225        0.000       49.445      601.988
       0.225        0.000       49.445      601.988
       0.226        0.000       49.445      601.988
       0.227        0.000       49.445      601.988
       0.227        0.000       49.445      601.988
       0.228        0.000       49.703      602.254
       0.229        0.000       49.703      602.254
       0.230        0.000       49.703      602.254
       0.230        0.000       49.703      602.254
       0.231        0.000       49.703      602.254
       0.232      383.600       50.219      602.770
       0.234        0.000       50.219      602.770
       0.236        0.000       50.219      602.898
       0.237        0.000       50.477      603.164
       0.238        0.000       50.734      603.293
       0.239     1074.000       50.734      603.422
       0.240        0.000       50.992      603.680
       0.241        0.000       50.992      603.680
       0.242        0.000       50.992      603.680
       0.242        0.000       50.992      603.680
       0.244        0.000       51.250      603.938
       0.245        0.000       51.250      603.938
       0.246        0.000       51.250      603.938
       0.247        0.000       51.250      604.066
       0.249        0.000       51.250      604.066
       0.250      317.900       51.508      604.328
       0.253        0.000       51.508      604.328
       0.253        0.000       51.508      604.328
       0.255        0.000       51.766      604.586
       0.256        0.000       51.766      604.586
       0.258        0.000       51.766      604.715
       0.260        0.000       52.023      604.715
       0.261      900.000       52.023      604.844
       0.262        0.000       52.023      604.844
       0.263        0.000       52.023      604.973
       0.265        0.000       52.023      604.973
       0.265        0.000       52.023      604.973
       0.266        0.000       52.023      604.973
       0.267        0.000       52.023      604.973
       0.268        0.000       52.023      604.973
       0.269        0.000       52.281      605.230
       0.271        0.000       52.539      605.359
       0.272        0.000       52.539      605.488
       0.273        0.000       52.539      605.488
       0.274        0.000       52.539      605.488
       0.275      486.900       52.797      605.617
       0.277        0.000       52.797      605.746
       0.279        0.000       52.797      605.875
       0.280        0.000       53.055      606.062
       0.283        0.000       53.312      606.195
       0.284        0.000       53.312      606.195
       0.284      401.100       53.312      606.324
       0.287        0.000       53.570      606.453
       0.290        0.000       53.570      606.453
       0.291        0.000       53.570      606.453
       0.291        0.000       53.570      606.453
       0.292        0.000       53.570      606.582
       0.294        0.000       53.828      606.711
       0.295      829.200       53.828      606.711
       0.296        0.000       53.828      606.711
       0.297        0.000       53.828      606.711
       0.298        0.000       53.828      606.711
       0.299        0.000       53.828      606.840
       0.300        0.000       53.828      606.840
       0.300        0.000       53.828      606.969
       0.301        0.000       53.828      606.969
       0.302        0.000       54.086      606.969
       0.303        0.000       54.086      607.098
       0.305        0.000       54.086      607.227
       0.306        0.000       54.086      607.227
       0.307        0.000       54.086      607.227
       0.308      651.800       54.344      607.227
       0.309        0.000       54.344      607.355
       0.311        0.000       54.344      607.617
       0.313        0.000       54.344      607.617
       0.313        0.000       54.602      607.746
       0.316        0.000       54.602      607.875
       0.318      378.700       54.859      608.004
       0.320        0.000       55.117      608.270
       0.321        0.000       55.375      608.398
       0.324        0.000       55.375      608.398
       0.325        0.000       55.375      608.398
       0.326        0.000       55.375      608.398
       0.327        0.000       55.375      608.527
       0.329      377.500       55.633      608.785
       0.331        0.000       55.633      608.785
       0.332        0.000       55.633      608.785
       0.333        0.000       55.891      609.047
       0.335        0.000       55.891      609.047
       0.336     1562.500       55.891      609.047
       0.336        0.000       55.891      609.047
       0.337        0.000       55.891      609.047
       0.338        0.000       55.891      609.047
       0.339        0.000       55.891      609.180
       0.341        0.000       55.891      609.180
       0.341        0.000       55.891      609.180
       0.343      978.200       56.148      609.309
       0.344        0.000       56.406      609.566
       0.345        0.000       56.664      609.953
       0.347        0.000       56.922      610.086
       0.349        0.000       56.922      610.086
       0.350        0.000       56.922      610.086
       0.350        0.000       56.922      610.086
       0.351        0.000       56.922      610.086
       0.351     1007.800       56.922      610.348
       0.353        0.000       57.180      610.605
       0.354        0.000       57.180      610.605
       0.355        0.000       57.438      674.621
       0.355        0.000       59.438      754.625
       0.356        0.000       59.438      754.625
       0.356        0.000       59.438      754.625
       0.357        0.000       59.438      754.625
       0.357        0.000       59.438      754.625
       0.358        0.000       59.438      754.625
       0.359        0.000       59.438      754.625
       0.359        0.000       59.438      754.625
       0.360        0.000       59.438      754.625
       0.360        0.000       59.438      882.625
       0.361        0.000       59.438      882.625
       0.362        0.000       59.438      882.625
       0.362        0.000       59.438      882.625
       0.363        0.000       59.438      882.625
       0.363        0.000       59.438      882.625
       0.363        0.000       59.438      882.625
       0.364        0.000       59.438      946.625
       0.365     1704.100       59.438      946.625
       0.365        0.000       59.438      946.625
       0.365        0.000       59.438      946.625
       0.366        0.000       59.438      946.625
       0.366        0.000       59.438      946.625
       0.367        0.000       59.438      946.625
       0.367        0.000       59.438      946.625
       0.368        0.000       59.438      946.625
       0.368        0.000       59.438     1010.625
       0.369        0.000       59.438     1010.625
       0.369        0.000       59.438     1010.625
       0.370        0.000       59.438     1010.625
       0.370        0.000       59.438     1010.625
       0.371        0.000       59.438     1010.625
       0.371        0.000       59.438     1010.625
       0.372        0.000       59.438     1010.625
       0.372      292.300       59.438     1010.625
       0.379        0.000       59.438     1010.625
       0.380        0.000       59.438     1010.625
       0.380        0.000       59.438     1010.625
       0.381        0.000       59.438     1010.625
       0.381        0.000       59.438     1010.625
       0.382        0.000       59.438     1010.625
       0.382        0.000       59.438     1010.625
       0.382        0.000       59.438     1010.625
       0.383        0.000       59.438     1010.625
       0.383        0.000       59.438     1010.625
       0.384        0.000       59.438     1010.625
       0.384        0.000       59.438     1010.625
       0.385        0.000       59.438     1010.625
       0.385      315.700       59.438     1010.625
       0.389        0.000       59.438     1010.625
       0.389      177.600       59.438     1010.625
       0.401        0.000       59.438     1010.625
       0.401        0.000       59.438     1010.625
       0.402        0.000       59.438     1010.625
       0.404     1856.000       59.438     1010.625
       0.405        0.000       59.438     1010.625
       0.405        0.000       59.438     1010.625
       0.406        0.000       59.438     1010.625
       0.406        0.000       59.438     1010.625
       0.407        0.000       59.438     1010.625
       0.407        0.000       59.438     1010.625
       0.408        0.000       59.438     1010.625
       0.408        0.000       59.438     1010.625
       0.409        0.000       59.438     1010.625
       0.409      209.700       59.438     1010.625
       0.419        0.000       59.438     1010.625
       0.419        0.000       59.438     1010.625
       0.420        0.000       59.438     1010.625
       0.420        0.000       59.438     1010.625
       0.421        0.000       59.438     1010.625
       0.422        0.000       59.438     1010.625
       0.422        0.000       59.438     1010.625
       0.423        0.000       59.438     1010.625
       0.423        0.000       59.438     1010.625
       0.425      620.700       59.438     1010.625
       0.425        0.000       59.438     1010.625
       0.426        0.000       59.438     1010.625
       0.426        0.000       59.438     1010.625
       0.427        0.000       59.438     1010.625
       0.427        0.000       59.438     1010.625
       0.427        0.000       59.438     1010.625
       0.428        0.000       59.438     1010.625
       0.428      233.300       59.438     1010.625
       0.437        0.000       59.438     1010.625
       0.437        0.000       59.438     1010.625
       0.438        0.000       59.438     1010.625
       0.438        0.000       59.438     1010.625
       0.439        0.000       59.438     1010.625
       0.439        0.000       59.438     1010.625
       0.440        0.000       59.438     1010.625
       0.440        0.000       59.438     1010.625
       0.441        0.000       59.438     1010.625
       0.441        0.000       59.438     1010.625
       0.442        0.000       59.438     1010.625
       0.442        0.000       59.438     1010.625
       0.443        0.000       59.438     1010.625
       0.443        0.000       59.438     1010.625
       0.444        0.000       59.438     1010.625
       0.444        0.000       59.438     1010.625
       0.445        0.000       59.438     1010.625
       0.445        0.000       59.438     1010.625
       0.446        0.000       59.438     1010.625
       0.446        0.000       59.438     1010.625
       0.446        0.000       59.438     1010.625
       0.447        0.000       59.438     1010.625
       0.447        0.000       59.438     1010.625
       0.448        0.000       59.438     1010.625
       0.448      233.300       59.438     1010.625
       0.457        0.000       59.438     1010.625
       0.457        0.000       59.438     1010.625
       0.458        0.000       59.438     1010.625
       0.458        0.000       59.438     1010.625
       0.459        0.000       59.438     1010.625
       0.459        0.000       59.438     1010.625
       0.460        0.000       59.438     1010.625
       0.460      220.100       59.438     1010.625
       0.465        0.000       59.438     1010.625
       0.465        0.000       59.438     1010.625
       0.466        0.000       59.438     1010.625
       0.466        0.000       59.438     1010.625
       0.466        0.000       59.438     1010.625
       0.467        0.000       59.438     1010.625
       0.467        0.000       59.438     1010.625
       0.468        0.000       59.438     1010.625
       0.468     2156.100       59.438     1010.625
       0.469        0.000       59.438     1010.625
       0.469        0.000       59.438     1010.625
       0.470        0.000       59.438     1010.625
       0.470        0.000       59.438     1010.625
       0.470        0.000       59.438     1010.625
       0.471        0.000       59.438     1010.625
       0.471        0.000       59.438     1010.625
       0.472        0.000       59.438     1010.625
       0.472      234.500       59.438     1010.625
       0.481        0.000       59.438     1010.625
       0.481        0.000       59.438     1010.625
       0.482        0.000       59.438     1010.625
       0.482        0.000       59.438     1010.625
       0.483        0.000       59.438     1010.625
       0.483        0.000       59.438     1010.625
       0.484        0.000       59.438     1010.625
       0.484        0.000       59.438     1010.625
       0.492      165.800       59.438     1010.625
       0.503        0.000       59.438     1010.625
       0.503        0.000       59.438     1010.625
       0.503        0.000       59.438     1010.625
       0.504        0.000       59.438     1010.625
       0.504     2006.800       59.438     1010.625
       0.505        0.000       59.438     1010.625
       0.505        0.000       59.438     1010.625
       0.506        0.000       59.438     1010.625
       0.506        0.000       59.438     1010.625
       0.507        0.000       59.438     1010.625
       0.507        0.000       59.438     1010.625
       0.508        0.000       59.438     1010.625
       0.508        0.000       59.438     1010.625
       0.509        0.000       59.438     1010.625
       0.509        0.000       59.438     1010.625
