# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       47.918      397.121
       0.001        0.000       48.434      397.387
       0.002      713.800       48.691      397.773
       0.003        0.000       48.691      397.902
       0.004        0.000       49.207      398.289
       0.004        0.000       49.207      398.418
       0.005        0.000       49.465      398.676
       0.006        0.000       49.723      398.805
       0.006        0.000       49.980      399.062
       0.007        0.000       49.980      399.191
       0.008        0.000       50.238      399.453
       0.008        0.000       50.754      399.980
       0.010        0.000       50.754      400.113
       0.011        0.000       51.270      400.629
       0.012        0.000       51.527      400.758
       0.012     1388.500       51.785      401.016
       0.013        0.000       51.785      401.145
       0.013        0.000       52.043      401.273
       0.014        0.000       52.301      401.531
       0.015        0.000       52.559      401.793
       0.016        0.000       52.816      402.180
       0.017        0.000       53.332      402.566
       0.018        0.000       53.848      403.082
       0.018        0.000       54.105      403.469
       0.020        0.000       54.105      403.598
       0.020     1583.300       54.363      403.734
       0.021        0.000       54.621      403.992
       0.022        0.000       54.879      404.262
       0.023        0.000       55.395      404.910
       0.024        0.000       55.395      405.039
       0.025        0.000       55.910      405.426
       0.026        0.000       56.426      405.941
       0.026        0.000       56.684      406.070
       0.027        0.000       56.684      406.199
       0.028        0.000       56.941      406.328
       0.028        0.000       56.941      406.457
       0.029        0.000       57.199      406.715
       0.029        0.000       57.457      406.844
       0.030        0.000       57.457      407.102
       0.031      558.400       57.973      407.617
       0.032        0.000       58.230      407.746
       0.033        0.000       58.488      408.133
       0.034        0.000       59.004      408.648
       0.034        0.000       59.004      408.777
       0.035        0.000       59.262      408.906
       0.035        0.000       59.520      409.035
       0.036        0.000       59.520      409.164
       0.037     1649.000       59.777      409.293
       0.037        0.000       60.035      409.680
       0.038        0.000       60.551      410.324
       0.041        0.000       61.066      410.719
       0.042        0.000       61.582      411.234
       0.042        0.000       61.840      411.492
       0.043        0.000       61.840      411.621
       0.044     1783.100       62.098      411.750
       0.044        0.000       62.098      411.879
       0.045        0.000       62.355      412.137
       0.045        0.000       62.355      412.266
       0.046        0.000       62.613      412.395
       0.047        0.000       62.871      412.527
       0.047        0.000       63.387      413.180
       0.049      720.800       63.387      413.309
       0.050        0.000       63.387      413.438
       0.050        0.000       63.902      413.824
       0.051        0.000       64.418      414.344
       0.052        0.000       64.676      414.488
       0.053        0.000       64.676      414.617
       0.053        0.000       64.934      414.746
       0.054        0.000       64.934      414.875
       0.054        0.000       65.191      415.133
       0.055        0.000       65.191      415.262
       0.056        0.000       65.449      415.391
       0.056        0.000       66.223      416.172
       0.059        0.000       66.223      416.301
       0.059      681.200       67.254      417.461
       0.061        0.000       67.770      417.977
       0.061        0.000       68.285      418.492
       0.062        0.000       68.801      419.008
       0.063        0.000       69.059      419.266
       0.064        0.000       69.316      419.266
       0.064        0.000       69.316      419.395
       0.065        0.000       69.574      419.660
       0.066        0.000       69.574      419.789
       0.066        0.000       69.832      419.918
       0.067        0.000       69.832      419.918
       0.067        0.000       70.090      420.176
       0.068      702.500       70.605      420.957
       0.070        0.000       70.863      420.957
       0.071        0.000       71.121      421.344
       0.072      445.000       71.895      422.117
       0.074        0.000       71.895      422.246
       0.074        0.000       72.152      422.375
       0.075        0.000       72.152      422.504
       0.076        0.000       72.410      422.633
       0.076        0.000       72.410      422.762
       0.077        0.000       72.668      422.891
       0.077        0.000       72.668      423.020
       0.078        0.000       73.699      423.930
       0.081        0.000       73.699      424.062
       0.082     1354.800       74.215      424.578
       0.082        0.000       74.215      424.578
       0.083        0.000       74.473      424.707
       0.084        0.000       74.473      424.836
       0.084        0.000       74.730      424.969
       0.085      824.300       74.988      425.227
       0.086        0.000       75.762      426.273
       0.089        0.000       75.762      426.402
       0.090        0.000       76.277      426.660
       0.090        0.000       76.277      474.930
       0.091        0.000       76.277      474.930
       0.092        0.000       78.531      570.938
       0.092        0.000       78.531      570.938
       0.093        0.000       78.531      634.938
       0.094        0.000       78.531      634.938
       0.094        0.000       78.531      634.938
       0.095        0.000       78.531      634.938
       0.096        0.000       78.531      634.938
       0.096      189.500       78.531      826.938
       0.102      413.800       78.531      826.938
       0.104        0.000       78.531      826.938
       0.105      154.700       78.531      826.938
       0.111        0.000       78.531      826.938
       0.111        0.000       78.531      826.938
       0.112        0.000       78.531      826.938
       0.113        0.000       78.531      826.938
       0.114        0.000       78.531      826.938
       0.114        0.000       78.531      826.938
       0.115        0.000       78.531      826.938
       0.115        0.000       78.531      826.938
       0.116        0.000       78.531      826.938
       0.116        0.000       78.531      826.938
       0.116     2106.600       78.531      826.938
       0.117      173.300       78.531      826.938
       0.128        0.000       78.531      826.938
       0.129        0.000       78.531      826.938
       0.130      212.800       78.531      826.938
       0.139        0.000       78.531      826.938
       0.140        0.000       78.531      826.938
       0.143        0.000       78.531      826.938
       0.143      177.000       78.531      826.938
       0.149        0.000       78.531      826.938
       0.150        0.000       78.531      826.938
       0.150     1410.800       78.531      826.938
       0.151        0.000       78.531      826.938
       0.151        0.000       78.531      826.938
       0.152        0.000       78.531      826.938
       0.152        0.000       78.531      826.938
       0.153        0.000       78.531      826.938
       0.153        0.000       78.531      826.938
       0.154        0.000       78.531      826.938
       0.154        0.000       78.531      826.938
       0.154        0.000       78.531      826.938
       0.155        0.000       78.531      826.938
       0.155        0.000       78.531      826.938
       0.156        0.000       78.531      826.938
       0.156        0.000       78.531      826.938
       0.157      148.400       78.531      826.938
       0.163     1875.400       78.531      826.938
       0.164        0.000       78.531      826.938
       0.164        0.000       78.531      826.938
       0.165        0.000       78.531      826.938
       0.165        0.000       78.531      826.938
       0.166        0.000       78.531      826.938
       0.166        0.000       78.531      826.938
       0.167        0.000       78.531      826.938
       0.167        0.000       78.531      826.938
       0.168        0.000       78.531      826.938
       0.168        0.000       78.531      826.938
       0.169        0.000       78.531      826.938
       0.169        0.000       78.531      826.938
       0.170        0.000       78.531      826.938
       0.170        0.000       78.531      826.938
       0.171        0.000       78.531      826.938
       0.171        0.000       78.531      826.938
       0.171        0.000       78.531      826.938
       0.172        0.000       78.531      826.938
       0.172     2061.800       78.531      826.938
       0.173        0.000       78.531      826.938
       0.173        0.000       78.531      826.938
       0.174        0.000       78.531      826.938
       0.174        0.000       78.531      826.938
       0.175        0.000       78.531      826.938
       0.175        0.000       78.531      826.938
       0.176        0.000       78.531      826.938
       0.176        0.000       78.531      826.938
       0.176        0.000       78.531      826.938
       0.177        0.000       78.531      826.938
       0.177        0.000       78.531      826.938
       0.178        0.000       78.531      826.938
       0.178        0.000       78.531      826.938
       0.179        0.000       78.531      826.938
       0.179        0.000       78.531      826.938
       0.180        0.000       78.531      826.938
       0.180        0.000       78.531      826.938
       0.181        0.000       78.531      826.938
       0.181        0.000       78.531      826.938
       0.182        0.000       78.531      826.938
       0.182        0.000       78.531      826.938
       0.183     2210.400       78.531      826.938
       0.183        0.000       78.531      826.938
       0.202      154.200       78.531      826.938
       0.203        0.000       78.531      826.938
       0.204        0.000       78.531      826.938
       0.204     2202.100       78.531      826.938
       0.205        0.000       78.531      826.938
       0.205        0.000       78.531      826.938
       0.205        0.000       78.531      826.938
       0.206      131.400       78.531      826.938
       0.214        0.000       78.531      826.938
       0.214        0.000       78.531      826.938
       0.214        0.000       78.531      826.938
       0.215        0.000       78.531      826.938
       0.215        0.000       78.531      826.938
       0.216        0.000       78.531      826.938
       0.216        0.000       78.531      826.938
       0.217        0.000       78.531      826.938
       0.217        0.000       78.531      826.938
       0.218        0.000       78.531      826.938
       0.218        0.000       78.531      826.938
       0.219        0.000       78.531      826.938
       0.219        0.000       78.531      826.938
       0.220        0.000       78.531      826.938
       0.220        0.000       78.531      826.938
       0.220      231.500       78.531      826.938
       0.229        0.000       78.531      826.938
       0.230        0.000       78.531      826.938
       0.230        0.000       78.531      826.938
       0.231        0.000       78.531      826.938
       0.231        0.000       78.531      826.938
       0.231        0.000       78.531      826.938
       0.232        0.000       78.531      826.938
       0.232      231.600       78.531      826.938
       0.241        0.000       78.531      826.938
       0.242        0.000       78.531      826.938
       0.242        0.000       78.531      826.938
       0.243        0.000       78.531      826.938
       0.243     2123.600       78.531      826.938
       0.243        0.000       78.531      826.938
       0.244        0.000       78.531      826.938
       0.244        0.000       78.531      826.938
       0.245        0.000       78.531      826.938
       0.245        0.000       78.531      826.938
       0.246        0.000       78.531      826.938
       0.246        0.000       78.531      826.938
       0.247        0.000       78.531      826.938
       0.247        0.000       78.531      826.938
       0.248        0.000       78.531      826.938
       0.248        0.000       78.531      826.938
       0.248      177.000       78.531      826.938
       0.254        0.000       78.531      826.938
       0.255        0.000       78.531      826.938
       0.255        0.000       78.531      826.938
       0.256        0.000       78.531      826.938
       0.256        0.000       78.531      826.938
       0.256        0.000       78.531      826.938
       0.257        0.000       78.531      826.938
       0.258        0.000       78.531      826.938
       0.258        0.000       78.531      826.938
       0.259        0.000       78.531      826.938
       0.259        0.000       78.531      826.938
       0.259        0.000       78.531      826.938
       0.260        0.000       78.531      826.938
       0.260        0.000       78.531      826.938
       0.261     2086.800       78.531      826.938
       0.261        0.000       78.531      826.938
       0.262        0.000       78.531      826.938
       0.262        0.000       78.531      826.938
       0.263        0.000       78.531      826.938
       0.263        0.000       78.531      826.938
       0.263        0.000       78.531      826.938
       0.264        0.000       78.531      826.938
       0.264        0.000       78.531      826.938
       0.265        0.000       78.531      826.938
       0.265        0.000       78.531      826.938
       0.266        0.000       78.531      826.938
       0.266        0.000       78.531      826.938
       0.267        0.000       78.531      826.938
       0.267        0.000       78.531      826.938
       0.268        0.000       78.531      826.938
       0.268        0.000       78.531      826.938
       0.269     2128.100       78.531      826.938
       0.269        0.000       78.531      826.938
       0.269        0.000       78.531      826.938
       0.270        0.000       78.531      826.938
       0.270        0.000       78.531      826.938
       0.271        0.000       78.531      826.938
       0.271        0.000       78.531      826.938
       0.272        0.000       78.531      826.938
       0.272        0.000       78.531      826.938
       0.273        0.000       78.531      826.938
